session_id,user_id,page_views,session_duration,bounce_rate,device_type,browser,os,traffic_source,landing_page,conversion,timestamp,country
SES-00000219,USER-03033,42,403,0.186,Mobile,Safari,MacOS,Organic,/products,False,2026-01-04 20:29:17.978828,UK
SES-00000220,USER-02701,15,1268,0.794,Desktop,Chrome,Linux,Organic,/contact,False,2025-12-25 21:29:17.978833,France
SES-00000221,USER-00676,32,432,0.049,Desktop,Safari,iOS,Social,/about,False,2025-12-20 11:29:17.978837,UK
SES-00000222,USER-03858,16,606,0.831,Desktop,Edge,iOS,Paid,/blog,False,2025-12-25 13:29:17.978841,Japan
SES-00000223,USER-04439,22,160,0.859,Desktop,Chrome,MacOS,Referral,/about,False,2025-12-17 08:29:17.978846,Canada
SES-00000224,USER-01253,49,985,0.229,Mobile,Safari,Android,Organic,/blog,False,2026-01-10 05:29:17.978850,France
SES-00000225,USER-03097,29,2599,0.033,Desktop,Safari,iOS,Organic,/home,False,2026-01-08 17:29:17.978855,USA
SES-00000226,USER-04258,15,1993,0.918,Desktop,Firefox,iOS,Organic,/blog,False,2026-01-12 09:29:17.978859,USA
SES-00000227,USER-03354,26,1877,0.58,Mobile,Firefox,Windows,Social,/products,False,2025-12-17 01:29:17.978863,Japan
SES-00000228,USER-01749,12,791,0.431,Tablet,Firefox,iOS,Paid,/about,False,2025-12-24 22:29:17.978868,Japan
SES-00000229,USER-01945,31,1358,0.18,Mobile,Firefox,iOS,Organic,/about,True,2025-12-24 21:29:17.978872,Japan
SES-00000230,USER-03278,12,1625,0.315,Desktop,Firefox,Android,Referral,/blog,False,2025-12-20 12:29:17.978877,UK
SES-00000231,USER-03397,20,3014,0.795,Desktop,Edge,Android,Paid,/about,False,2025-12-16 09:29:17.978881,UK
SES-00000232,USER-01747,44,3490,0.117,Desktop,Edge,MacOS,Referral,/products,False,2026-01-12 05:29:17.978886,UK
SES-00000233,USER-03351,48,318,0.073,Tablet,Safari,iOS,Referral,/blog,False,2026-01-05 00:29:17.978890,France
SES-00000234,USER-02300,2,1360,0.714,Mobile,Chrome,MacOS,Organic,/contact,False,2026-01-08 06:29:17.978895,France
SES-00000235,USER-00770,46,409,0.545,Mobile,Safari,iOS,Referral,/about,True,2026-01-13 06:29:17.978900,USA
SES-00000236,USER-04490,18,3487,0.959,Mobile,Chrome,iOS,Paid,/products,False,2026-01-06 03:29:17.978905,Canada
SES-00000237,USER-02586,6,3183,0.225,Mobile,Firefox,iOS,Organic,/home,False,2025-12-21 08:29:17.978909,Japan
SES-00000238,USER-01593,9,2305,0.282,Desktop,Firefox,MacOS,Referral,/blog,False,2025-12-16 08:29:17.978913,Japan
SES-00000239,USER-00942,3,71,0.155,Mobile,Edge,MacOS,Organic,/contact,False,2026-01-04 21:29:17.978918,Japan
SES-00000240,USER-03047,32,785,0.637,Tablet,Chrome,iOS,Social,/about,False,2026-01-13 11:29:17.978922,India
SES-00000241,USER-01993,18,2195,0.169,Tablet,Edge,iOS,Direct,/blog,False,2026-01-13 04:29:17.978927,UK
SES-00000242,USER-01750,37,376,0.438,Mobile,Safari,Windows,Referral,/home,False,2026-01-07 09:29:17.978931,Japan
SES-00000243,USER-02017,6,2470,0.697,Desktop,Chrome,iOS,Direct,/contact,False,2026-01-12 17:29:17.978935,UK
SES-00000244,USER-04035,1,1337,0.618,Mobile,Chrome,Windows,Social,/products,False,2025-12-26 08:29:17.978940,India
SES-00000245,USER-02615,28,2637,0.748,Tablet,Safari,Android,Organic,/home,False,2026-01-13 18:29:17.978944,Germany
SES-00000246,USER-02377,14,2114,0.341,Tablet,Firefox,iOS,Social,/blog,False,2025-12-28 18:29:17.978948,Japan
SES-00000247,USER-02022,43,1916,0.882,Desktop,Safari,Windows,Paid,/home,False,2025-12-20 03:29:17.978953,Canada
SES-00000248,USER-03406,28,2905,0.929,Mobile,Firefox,Windows,Organic,/about,True,2026-01-03 12:29:17.978957,Japan
SES-00000249,USER-03408,19,152,0.436,Desktop,Edge,Android,Direct,/blog,False,2026-01-13 19:29:17.978962,UK
SES-00000250,USER-03756,19,2596,0.61,Mobile,Edge,Android,Direct,/home,True,2026-01-05 03:29:17.978966,UK
SES-00000251,USER-04687,20,518,0.555,Desktop,Firefox,iOS,Social,/blog,False,2025-12-18 08:29:17.978971,USA
SES-00000252,USER-04238,17,2123,0.834,Desktop,Edge,Linux,Social,/home,True,2026-01-09 19:29:17.978975,Germany
SES-00000253,USER-01415,23,1552,0.548,Mobile,Safari,MacOS,Paid,/products,False,2026-01-07 18:29:17.978980,France
SES-00000254,USER-01169,3,1144,0.39,Mobile,Chrome,MacOS,Referral,/home,False,2026-01-05 17:29:17.978984,France
SES-00000255,USER-04213,44,109,0.037,Desktop,Firefox,Linux,Direct,/about,False,2025-12-17 09:29:17.978988,Canada
SES-00000256,USER-02875,2,996,0.981,Mobile,Safari,iOS,Paid,/home,False,2026-01-01 12:29:17.978993,Germany
SES-00000257,USER-03510,33,1192,0.501,Mobile,Safari,Linux,Referral,/blog,False,2025-12-17 12:29:17.978997,USA
SES-00000258,USER-02519,10,1819,0.288,Desktop,Safari,Linux,Social,/contact,True,2025-12-27 03:29:17.979002,Canada
SES-00000259,USER-01854,24,2192,0.91,Tablet,Safari,Windows,Paid,/home,False,2026-01-09 18:29:17.979006,India
SES-00000260,USER-04914,5,3315,0.986,Desktop,Safari,Android,Organic,/contact,False,2026-01-12 18:29:17.979011,India
SES-00000261,USER-01292,31,2301,0.782,Desktop,Firefox,Android,Paid,/home,False,2026-01-07 18:29:17.979015,USA
SES-00000262,USER-01829,15,1315,0.557,Mobile,Edge,MacOS,Organic,/blog,False,2025-12-27 05:29:17.979020,France
SES-00000263,USER-02526,10,1148,0.817,Desktop,Safari,Windows,Referral,/about,True,2026-01-08 12:29:17.979024,Canada
SES-00000264,USER-03920,22,1707,0.185,Mobile,Safari,Linux,Social,/blog,False,2026-01-11 00:29:17.979029,Canada
SES-00000265,USER-00203,39,1677,0.314,Desktop,Safari,Linux,Organic,/about,False,2026-01-08 12:29:17.979033,France
SES-00000266,USER-04430,43,576,0.302,Mobile,Edge,MacOS,Direct,/about,False,2025-12-30 10:29:17.979037,Japan
SES-00000267,USER-04429,10,3422,0.08,Desktop,Firefox,Windows,Social,/about,False,2026-01-13 16:29:17.979042,USA
SES-00000268,USER-03297,29,2526,0.593,Desktop,Edge,Android,Direct,/contact,False,2025-12-15 12:29:17.979046,USA
SES-00000269,USER-02150,45,1346,0.855,Mobile,Edge,iOS,Referral,/home,False,2026-01-06 15:29:17.979051,USA
SES-00000270,USER-02679,18,533,0.429,Desktop,Chrome,Linux,Paid,/home,False,2025-12-22 02:29:17.979057,Japan
SES-00000271,USER-04391,15,591,0.324,Desktop,Chrome,Android,Direct,/blog,True,2025-12-24 19:29:17.979062,France
SES-00000272,USER-00274,14,291,0.168,Desktop,Safari,iOS,Referral,/about,False,2026-01-11 19:29:17.979066,Canada
SES-00000273,USER-01965,19,1160,0.474,Mobile,Chrome,Android,Social,/blog,True,2025-12-30 09:29:17.979071,France
SES-00000274,USER-02303,32,924,0.736,Mobile,Edge,Windows,Organic,/about,False,2025-12-18 15:29:17.979075,India
SES-00000275,USER-03885,31,1076,0.139,Tablet,Edge,MacOS,Paid,/contact,False,2025-12-25 06:29:17.979079,Germany
SES-00000276,USER-04045,37,1514,0.692,Mobile,Safari,Linux,Social,/home,False,2025-12-19 12:29:17.979084,USA
SES-00000277,USER-02524,36,3563,0.305,Desktop,Chrome,iOS,Paid,/blog,True,2025-12-25 01:29:17.979088,USA
SES-00000278,USER-03382,27,445,0.219,Desktop,Edge,Linux,Social,/about,False,2026-01-04 23:29:17.979093,Germany
SES-00000279,USER-00571,1,1197,0.407,Mobile,Firefox,iOS,Organic,/about,False,2026-01-12 05:29:17.979097,UK
SES-00000280,USER-01429,27,975,0.601,Mobile,Firefox,Android,Social,/blog,False,2025-12-22 03:29:17.979102,Canada
SES-00000281,USER-01684,13,3234,0.377,Desktop,Chrome,Linux,Referral,/home,False,2026-01-06 10:29:17.979106,Canada
SES-00000282,USER-04075,3,187,0.563,Desktop,Chrome,iOS,Organic,/products,False,2025-12-20 07:29:17.979111,Japan
SES-00000283,USER-04452,18,1338,0.83,Mobile,Safari,Windows,Referral,/products,False,2025-12-25 02:29:17.979115,Canada
SES-00000284,USER-03565,13,1976,0.642,Mobile,Edge,MacOS,Direct,/home,False,2026-01-07 18:29:17.979120,France
SES-00000285,USER-04522,36,2447,0.232,Desktop,Edge,iOS,Direct,/home,False,2026-01-07 17:29:17.979124,UK
SES-00000286,USER-01856,43,1775,0.387,Mobile,Chrome,iOS,Referral,/contact,False,2025-12-29 09:29:17.979128,Japan
SES-00000287,USER-00625,48,3020,0.392,Mobile,Edge,iOS,Paid,/contact,False,2026-01-13 00:29:17.979133,USA
SES-00000288,USER-03932,46,268,0.703,Desktop,Chrome,Linux,Referral,/products,False,2025-12-20 04:29:17.979137,Japan
SES-00000289,USER-04003,23,292,0.213,Desktop,Chrome,Linux,Direct,/blog,False,2025-12-23 03:29:17.979142,France
SES-00000290,USER-01048,22,854,0.08,Desktop,Edge,MacOS,Paid,/home,False,2025-12-21 23:29:17.979146,India
SES-00000291,USER-04618,45,153,0.167,Mobile,Safari,Linux,Organic,/about,False,2026-01-03 13:29:17.979151,USA
SES-00000292,USER-01740,11,1992,0.805,Desktop,Firefox,Windows,Paid,/products,False,2026-01-02 21:29:17.979155,France
SES-00000293,USER-00742,28,1120,0.292,Mobile,Chrome,Linux,Referral,/contact,False,2025-12-28 00:29:17.979160,UK
SES-00000294,USER-01037,23,3457,0.239,Desktop,Chrome,Windows,Organic,/home,False,2026-01-08 05:29:17.979164,USA
SES-00000295,USER-01087,10,969,0.113,Mobile,Edge,iOS,Referral,/about,True,2025-12-17 11:29:17.979168,France
SES-00000296,USER-01099,1,3133,0.72,Mobile,Edge,Android,Paid,/about,False,2026-01-01 04:29:17.979173,USA
SES-00000297,USER-00411,25,3135,0.021,Desktop,Safari,Android,Direct,/contact,True,2026-01-12 10:29:17.979177,Canada
SES-00000298,USER-01390,41,3001,0.028,Desktop,Firefox,Android,Organic,/home,False,2025-12-27 04:29:17.979182,France
SES-00000299,USER-03131,18,2236,0.247,Desktop,Chrome,iOS,Paid,/products,False,2025-12-27 04:29:17.979186,USA
SES-00000300,USER-03543,27,3457,0.938,Mobile,Safari,Windows,Paid,/home,False,2026-01-04 15:29:17.979191,USA
SES-00000301,USER-04476,21,2445,0.633,Desktop,Firefox,Android,Organic,/products,False,2026-01-04 09:29:17.979195,France
SES-00000302,USER-00005,43,3140,0.222,Desktop,Safari,MacOS,Referral,/home,False,2025-12-21 10:29:17.979200,India
SES-00000303,USER-03330,48,226,0.718,Desktop,Firefox,MacOS,Social,/products,False,2026-01-09 16:29:17.979204,UK
SES-00000304,USER-01677,41,3016,0.351,Desktop,Safari,Android,Paid,/products,False,2025-12-18 02:29:17.979209,India
SES-00000305,USER-01221,17,3451,0.465,Tablet,Chrome,Android,Social,/contact,False,2026-01-03 03:29:17.979213,Japan
SES-00000306,USER-04025,5,3200,0.374,Desktop,Safari,Android,Organic,/products,False,2026-01-10 22:29:17.979217,India
SES-00000307,USER-01790,23,73,0.452,Mobile,Edge,Windows,Organic,/contact,False,2025-12-18 04:29:17.979222,France
SES-00000308,USER-00124,48,676,0.017,Desktop,Safari,Linux,Referral,/home,False,2026-01-08 16:29:17.979226,Germany
SES-00000309,USER-03753,11,1835,0.365,Desktop,Firefox,Android,Social,/blog,False,2025-12-29 16:29:17.979231,France
SES-00000310,USER-00965,16,1681,0.007,Desktop,Edge,Windows,Social,/about,False,2025-12-24 01:29:17.979235,Japan
SES-00000311,USER-02031,9,1279,0.312,Desktop,Chrome,MacOS,Social,/contact,False,2025-12-22 15:29:17.979240,Canada
SES-00000312,USER-03771,14,1057,0.239,Mobile,Chrome,iOS,Referral,/products,True,2026-01-11 09:29:17.979244,Japan
SES-00000313,USER-01278,37,818,0.795,Desktop,Chrome,Linux,Paid,/about,False,2025-12-20 19:29:17.979249,Japan
SES-00000314,USER-03810,41,647,0.781,Tablet,Safari,Windows,Referral,/about,False,2025-12-15 11:29:17.979253,Japan
SES-00000315,USER-02523,48,3253,0.78,Mobile,Firefox,Linux,Referral,/home,False,2025-12-25 06:29:17.979257,UK
SES-00000316,USER-02450,35,2899,0.278,Desktop,Edge,Linux,Social,/contact,False,2026-01-06 08:29:17.979262,France
SES-00000317,USER-00156,8,2594,0.679,Mobile,Firefox,MacOS,Paid,/contact,True,2026-01-04 15:29:17.979266,Japan
SES-00000318,USER-03158,10,1842,0.106,Desktop,Firefox,Android,Direct,/contact,False,2026-01-12 18:29:17.979271,Germany
SES-00000319,USER-01268,44,3237,0.281,Mobile,Edge,Android,Organic,/about,False,2025-12-17 19:29:17.979275,Germany
SES-00000320,USER-04423,8,1198,0.867,Mobile,Firefox,Android,Paid,/contact,False,2025-12-26 10:29:17.979280,USA
SES-00000321,USER-01854,13,592,0.662,Desktop,Chrome,iOS,Direct,/products,False,2025-12-27 06:29:17.979284,Canada
SES-00000322,USER-01169,47,1386,0.375,Mobile,Chrome,Windows,Organic,/products,False,2025-12-23 23:29:17.979288,India
SES-00000323,USER-04852,33,1951,0.743,Desktop,Chrome,MacOS,Direct,/blog,False,2025-12-16 02:29:17.979293,UK
SES-00000324,USER-02208,30,1359,0.103,Desktop,Edge,iOS,Direct,/blog,True,2025-12-18 09:29:17.979297,India
SES-00000325,USER-00115,15,1162,0.335,Tablet,Firefox,iOS,Referral,/about,False,2025-12-27 16:29:17.979302,Germany
SES-00000326,USER-03348,16,1066,0.591,Desktop,Safari,MacOS,Referral,/home,True,2025-12-22 07:29:17.979306,India
SES-00000327,USER-00578,20,3060,0.74,Mobile,Chrome,MacOS,Direct,/blog,False,2025-12-17 16:29:17.979311,Japan
SES-00000328,USER-03720,36,338,0.195,Mobile,Firefox,iOS,Organic,/products,True,2025-12-19 06:29:17.979315,France
SES-00000329,USER-01523,41,3321,0.309,Mobile,Safari,Android,Social,/about,False,2025-12-17 11:29:17.979319,Germany
SES-00000330,USER-02113,3,939,0.505,Mobile,Chrome,MacOS,Paid,/home,False,2025-12-16 00:29:17.979324,Canada
SES-00000331,USER-04944,47,2853,0.416,Mobile,Firefox,MacOS,Paid,/blog,True,2025-12-17 12:29:17.979328,Germany
SES-00000332,USER-01956,16,3550,0.977,Mobile,Firefox,iOS,Organic,/contact,False,2025-12-24 10:29:17.979333,Germany
SES-00000333,USER-02374,39,2925,0.074,Desktop,Firefox,Linux,Organic,/contact,False,2026-01-06 16:29:17.979337,UK
SES-00000334,USER-02189,12,820,0.988,Desktop,Safari,MacOS,Direct,/blog,False,2026-01-09 08:29:17.979342,Canada
SES-00000335,USER-03497,41,894,0.04,Desktop,Edge,iOS,Paid,/contact,False,2025-12-23 19:29:17.979346,USA
SES-00000336,USER-03448,16,2652,0.837,Mobile,Edge,Linux,Direct,/products,False,2025-12-23 23:29:17.979351,India
SES-00000337,USER-00493,7,1041,0.062,Mobile,Firefox,MacOS,Organic,/products,True,2025-12-31 09:29:17.979355,Germany
SES-00000338,USER-02311,34,2465,0.79,Desktop,Edge,MacOS,Organic,/home,False,2026-01-09 01:29:17.979359,USA
SES-00000339,USER-04336,25,291,0.836,Desktop,Chrome,Linux,Referral,/products,False,2026-01-10 09:29:17.979364,UK
SES-00000340,USER-00325,49,2440,0.808,Mobile,Edge,Android,Paid,/about,False,2026-01-12 01:29:17.979368,USA
SES-00000341,USER-03819,49,1689,0.112,Tablet,Edge,Linux,Organic,/home,False,2025-12-18 23:29:17.979373,Japan
SES-00000342,USER-03514,28,3046,0.737,Desktop,Chrome,iOS,Social,/about,False,2025-12-22 20:29:17.979377,India
SES-00000343,USER-00506,37,1944,0.132,Mobile,Firefox,Linux,Social,/blog,True,2025-12-28 06:29:17.979382,USA
SES-00000344,USER-00331,34,2801,0.321,Desktop,Edge,Android,Social,/home,False,2026-01-11 16:29:17.979386,Canada
SES-00000345,USER-01728,45,310,0.574,Desktop,Edge,Linux,Referral,/products,False,2025-12-18 05:29:17.979391,India
SES-00000346,USER-02420,29,1375,0.438,Desktop,Chrome,Android,Direct,/home,False,2026-01-09 17:29:17.979395,France
SES-00000347,USER-03409,2,1875,0.828,Desktop,Firefox,Android,Social,/home,True,2025-12-15 05:29:17.979399,Canada
SES-00000348,USER-01015,5,3413,0.474,Desktop,Chrome,Linux,Referral,/contact,False,2025-12-28 07:29:17.979404,Japan
SES-00000349,USER-03009,23,1700,0.393,Desktop,Safari,Linux,Social,/about,False,2026-01-04 19:29:17.979408,UK
SES-00000350,USER-02678,5,3098,0.233,Desktop,Safari,iOS,Social,/home,False,2026-01-08 03:29:17.979413,France
SES-00000351,USER-04492,45,218,0.783,Desktop,Safari,Android,Social,/contact,False,2025-12-30 10:29:17.979417,USA
SES-00000352,USER-00522,38,558,0.996,Mobile,Firefox,Linux,Paid,/contact,True,2025-12-29 21:29:17.979421,Germany
SES-00000353,USER-03748,47,1066,0.774,Tablet,Edge,Android,Social,/home,False,2026-01-10 07:29:17.979426,Canada
SES-00000354,USER-00981,37,1272,0.991,Tablet,Edge,iOS,Paid,/about,False,2025-12-29 14:29:17.979431,France
SES-00000355,USER-03888,43,80,0.051,Mobile,Safari,MacOS,Paid,/home,False,2026-01-05 21:29:17.979436,France
SES-00000356,USER-04806,24,2592,0.661,Mobile,Firefox,MacOS,Social,/home,False,2025-12-28 17:29:17.979440,Canada
SES-00000357,USER-03128,31,894,0.664,Mobile,Firefox,MacOS,Paid,/blog,False,2025-12-29 07:29:17.979445,UK
SES-00000358,USER-01420,26,2066,0.247,Mobile,Chrome,iOS,Direct,/about,False,2026-01-01 15:29:17.979449,UK
SES-00000359,USER-00116,17,3087,0.821,Tablet,Safari,Linux,Referral,/products,False,2025-12-17 16:29:17.979454,France
SES-00000360,USER-04619,30,996,0.308,Desktop,Chrome,Linux,Social,/contact,False,2025-12-28 18:29:17.979458,USA
SES-00000361,USER-04751,25,2189,0.255,Mobile,Safari,Android,Direct,/contact,False,2025-12-26 20:29:17.979462,India
SES-00000362,USER-00957,21,1463,0.351,Desktop,Edge,Linux,Referral,/about,False,2025-12-16 11:29:17.979467,India
SES-00000363,USER-02528,12,488,0.063,Mobile,Chrome,MacOS,Organic,/about,True,2025-12-29 00:29:17.979471,USA
SES-00000364,USER-03940,17,1897,0.435,Desktop,Safari,Windows,Organic,/products,False,2025-12-31 16:29:17.979476,France
SES-00000365,USER-01456,15,1384,0.22,Desktop,Edge,Android,Direct,/home,False,2025-12-18 22:29:17.979480,Canada
SES-00000366,USER-04502,26,3244,0.659,Desktop,Edge,iOS,Direct,/home,False,2026-01-10 19:29:17.979485,France
SES-00000367,USER-00428,26,532,0.394,Mobile,Chrome,iOS,Paid,/about,True,2025-12-31 19:29:17.979489,Japan
SES-00000368,USER-03382,22,2150,0.685,Desktop,Firefox,MacOS,Referral,/home,False,2026-01-05 22:29:17.979494,India
SES-00000369,USER-01230,34,1839,0.638,Mobile,Safari,Android,Organic,/contact,True,2026-01-02 02:29:17.979498,Japan
SES-00000370,USER-02622,31,2698,1.0,Mobile,Chrome,iOS,Paid,/products,False,2026-01-10 04:29:17.979502,Japan
SES-00000371,USER-04307,13,1491,0.573,Mobile,Safari,Linux,Referral,/home,True,2025-12-20 05:29:17.979507,UK
SES-00000372,USER-02850,42,847,0.611,Desktop,Firefox,Android,Social,/blog,False,2025-12-16 06:29:17.979512,USA
SES-00000373,USER-04673,21,3187,0.929,Mobile,Edge,Windows,Paid,/products,True,2026-01-05 00:29:17.979516,France
SES-00000374,USER-04817,15,2505,0.831,Desktop,Edge,Linux,Direct,/contact,False,2025-12-20 11:29:17.979521,UK
SES-00000375,USER-00387,10,642,0.249,Mobile,Edge,Android,Organic,/products,True,2025-12-22 01:29:17.979525,Germany
SES-00000376,USER-01395,32,2913,0.814,Mobile,Safari,MacOS,Direct,/home,False,2026-01-04 03:29:17.979530,USA
SES-00000377,USER-01373,29,3210,0.142,Mobile,Firefox,Android,Referral,/about,True,2025-12-15 21:29:17.979534,Japan
SES-00000378,USER-00393,47,1297,0.912,Desktop,Safari,iOS,Organic,/about,False,2026-01-01 05:29:17.979538,USA
SES-00000379,USER-03759,22,230,0.507,Mobile,Firefox,Linux,Referral,/blog,False,2026-01-09 16:29:17.979543,USA
SES-00000380,USER-02996,15,1598,0.236,Mobile,Edge,MacOS,Referral,/home,False,2025-12-21 21:29:17.979547,USA
SES-00000381,USER-00616,19,2721,0.272,Mobile,Firefox,Windows,Social,/contact,False,2026-01-13 09:29:17.979552,France
SES-00000382,USER-01822,35,3270,0.173,Desktop,Chrome,iOS,Social,/products,True,2025-12-17 02:29:17.979562,USA
SES-00000383,USER-04885,19,368,0.491,Desktop,Chrome,Linux,Direct,/home,False,2026-01-01 12:29:17.979566,Canada
SES-00000384,USER-02713,31,1731,0.181,Mobile,Edge,Android,Social,/contact,False,2025-12-21 15:29:17.979571,UK
SES-00000385,USER-03980,34,483,0.025,Mobile,Firefox,Windows,Direct,/about,False,2026-01-03 22:29:17.979575,UK
SES-00000386,USER-00492,35,2328,0.526,Mobile,Firefox,MacOS,Social,/about,False,2026-01-06 20:29:17.979580,UK
SES-00000387,USER-02886,46,2673,0.103,Desktop,Chrome,MacOS,Organic,/products,True,2025-12-22 14:29:17.979584,Canada
SES-00000388,USER-02170,5,3077,0.333,Mobile,Firefox,iOS,Direct,/contact,False,2025-12-31 18:29:17.979589,UK
SES-00000389,USER-00064,23,1757,0.642,Mobile,Edge,MacOS,Paid,/home,False,2025-12-25 00:29:17.979593,Japan
SES-00000390,USER-00628,5,2300,0.227,Desktop,Edge,Windows,Paid,/home,False,2025-12-27 18:29:17.979598,Canada
SES-00000391,USER-02926,37,1363,0.403,Mobile,Chrome,MacOS,Paid,/about,False,2025-12-19 08:29:17.979602,Germany
SES-00000392,USER-02270,33,1805,0.079,Mobile,Edge,MacOS,Direct,/home,False,2026-01-12 19:29:17.979606,UK
SES-00000393,USER-00468,13,971,0.53,Desktop,Safari,Android,Organic,/home,False,2025-12-30 06:29:17.979611,Canada
SES-00000394,USER-01617,2,1829,0.802,Desktop,Safari,iOS,Social,/products,False,2026-01-08 04:29:17.979615,Canada
SES-00000395,USER-01800,12,3554,0.868,Desktop,Edge,MacOS,Organic,/about,False,2026-01-04 13:29:17.979620,USA
SES-00000396,USER-04290,13,2139,0.229,Desktop,Safari,Linux,Social,/blog,False,2025-12-23 11:29:17.979624,Germany
SES-00000397,USER-00250,20,2306,0.077,Mobile,Firefox,Linux,Referral,/products,False,2025-12-23 01:29:17.979629,Japan
SES-00000398,USER-00581,18,3450,0.323,Mobile,Edge,Windows,Direct,/products,False,2026-01-07 16:29:17.979633,UK
SES-00000399,USER-04779,47,1405,0.574,Desktop,Firefox,iOS,Social,/blog,False,2025-12-16 09:29:17.979637,USA
SES-00000400,USER-03383,46,3515,0.962,Desktop,Safari,Windows,Direct,/blog,False,2026-01-10 00:29:17.979642,Japan
SES-00000401,USER-01769,31,1321,0.346,Mobile,Firefox,Windows,Organic,/blog,False,2026-01-04 09:29:17.979646,Canada
SES-00000402,USER-04249,13,3500,0.259,Desktop,Firefox,iOS,Referral,/about,False,2026-01-09 19:29:17.979652,Canada
SES-00000403,USER-03736,38,216,0.426,Mobile,Chrome,Windows,Referral,/home,False,2025-12-20 17:29:17.979656,France
