order_id,customer_id,product_id,product_name,category,quantity,unit_price,discount_pct,payment_method,shipping_method,region,country,order_date,delivery_status,customer_rating,total_amount
ORD-000166,CUST-00805,PROD-0489,Mouse,Accessories,9,534.41,15,Bank Transfer,Standard,South America,UK,2025-02-06 21:29:17.406925,Delivered,5,4088.24
ORD-000167,CUST-00099,PROD-0013,Monitor,Computing,1,469.62,0,PayPal,Standard,North America,France,2025-10-13 21:29:17.406932,Cancelled,4,469.62
ORD-000168,CUST-00684,PROD-0210,Monitor,Accessories,1,804.37,10,PayPal,Overnight,Europe,Brazil,2025-03-19 21:29:17.406939,Delivered,3,723.93
ORD-000169,CUST-00872,PROD-0229,Monitor,Furniture,4,1190.45,15,Bank Transfer,Express,South America,USA,2025-08-24 21:29:17.406946,Processing,4,4047.53
ORD-000170,CUST-00726,PROD-0397,Monitor,Computing,3,1095.18,10,Bank Transfer,Express,Europe,India,2025-08-24 21:29:17.406953,In Transit,4,2956.99
ORD-000171,CUST-00987,PROD-0100,Keyboard,Computing,7,497.02,5,Credit Card,Overnight,Europe,USA,2025-03-19 21:29:17.406960,Delivered,4,3305.18
ORD-000172,CUST-00547,PROD-0031,Desk,Accessories,3,1783.32,5,Credit Card,Express,Asia,India,2025-10-06 21:29:17.406967,Delivered,2,5082.46
ORD-000173,CUST-00961,PROD-0386,Tablet,Electronics,1,228.67,0,Cash,Standard,North America,China,2025-11-13 21:29:17.406974,Cancelled,5,228.67
ORD-000174,CUST-00739,PROD-0016,Headphones,Electronics,2,88.54,0,Credit Card,Overnight,North America,UK,2025-10-22 21:29:17.406982,In Transit,4,177.08
ORD-000175,CUST-00613,PROD-0137,Monitor,Furniture,4,1209.39,25,Bank Transfer,Overnight,Europe,UK,2025-04-13 21:29:17.406989,Delivered,4,3628.17
ORD-000176,CUST-00943,PROD-0329,Mouse,Accessories,1,255.58,0,Cash,Standard,North America,UK,2025-07-31 21:29:17.406996,Delivered,5,255.58
ORD-000177,CUST-00462,PROD-0166,Mouse,Accessories,1,1014.73,5,PayPal,Standard,Africa,Brazil,2025-03-25 21:29:17.407003,Delivered,4,963.99
ORD-000178,CUST-00643,PROD-0459,Headphones,Computing,8,1904.03,15,PayPal,Standard,North America,USA,2025-09-07 21:29:17.407010,Delivered,4,12947.4
ORD-000179,CUST-00769,PROD-0310,Desk,Computing,7,1400.17,20,Bank Transfer,Express,South America,Germany,2025-01-15 21:29:17.407017,Delivered,4,7840.95
ORD-000180,CUST-00005,PROD-0440,Smartphone,Accessories,8,1238.74,0,Cash,Standard,North America,France,2025-11-08 21:29:17.407024,In Transit,5,9909.92
ORD-000181,CUST-00218,PROD-0470,Smartphone,Computing,4,1153.86,20,Cash,Overnight,Africa,France,2025-11-28 21:29:17.407031,Delivered,5,3692.35
ORD-000182,CUST-00503,PROD-0481,Tablet,Accessories,6,367.28,20,Credit Card,Express,Europe,Japan,2025-03-10 21:29:17.407038,Delivered,3,1762.94
ORD-000183,CUST-00767,PROD-0100,Desk,Furniture,3,870.97,5,PayPal,Express,North America,Japan,2025-08-19 21:29:17.407045,Processing,1,2482.26
ORD-000184,CUST-00398,PROD-0109,Headphones,Computing,8,691.62,25,PayPal,Overnight,South America,Germany,2025-05-09 21:29:17.407052,Delivered,3,4149.72
ORD-000185,CUST-00871,PROD-0343,Smartphone,Accessories,4,1906.62,15,Credit Card,Express,Africa,UK,2025-08-30 21:29:17.407059,Processing,4,6482.51
ORD-000186,CUST-00795,PROD-0173,Smartphone,Computing,3,492.22,5,PayPal,Standard,Asia,Germany,2025-10-11 21:29:17.407065,Delivered,3,1402.83
ORD-000187,CUST-00393,PROD-0237,Smartphone,Furniture,4,948.32,0,Credit Card,Standard,Europe,Brazil,2025-05-21 21:29:17.407072,Delivered,5,3793.28
ORD-000188,CUST-00207,PROD-0162,Webcam,Computing,6,1876.78,5,PayPal,Standard,Europe,India,2025-04-05 21:29:17.407079,Delivered,4,10697.65
ORD-000189,CUST-00015,PROD-0393,Keyboard,Accessories,7,1580.47,5,PayPal,Standard,Europe,Brazil,2025-02-28 21:29:17.407086,Delivered,5,10510.13
ORD-000190,CUST-00858,PROD-0216,Headphones,Computing,7,1929.39,5,PayPal,Express,Africa,Japan,2025-12-10 21:29:17.407093,Cancelled,4,12830.44
ORD-000191,CUST-00554,PROD-0264,Chair,Computing,4,1220.58,0,Credit Card,Overnight,North America,China,2025-03-24 21:29:17.407100,Cancelled,5,4882.32
ORD-000192,CUST-00892,PROD-0263,Laptop,Accessories,8,674.24,0,PayPal,Express,North America,India,2025-01-21 21:29:17.407107,In Transit,1,5393.92
ORD-000193,CUST-00461,PROD-0292,Laptop,Electronics,7,1655.03,5,PayPal,Overnight,North America,Japan,2025-05-01 21:29:17.407114,Delivered,5,11005.95
ORD-000194,CUST-00691,PROD-0274,Desk,Computing,2,590.0,5,Cash,Overnight,North America,France,2025-04-19 21:29:17.407121,In Transit,5,1121.0
ORD-000195,CUST-00575,PROD-0003,Headphones,Computing,8,337.9,20,PayPal,Standard,Europe,Brazil,2025-01-24 21:29:17.407128,Delivered,5,2162.56
ORD-000196,CUST-00864,PROD-0028,Headphones,Furniture,9,1415.51,15,Bank Transfer,Express,Asia,Germany,2025-02-24 21:29:17.407135,Delivered,4,10828.65
ORD-000197,CUST-00743,PROD-0326,Laptop,Electronics,5,1281.52,20,PayPal,Standard,Europe,USA,2025-11-28 21:29:17.407142,Delivered,1,5126.08
ORD-000198,CUST-00241,PROD-0492,Tablet,Furniture,4,1759.11,25,PayPal,Express,Asia,Japan,2025-10-12 21:29:17.407148,Delivered,5,5277.33
ORD-000199,CUST-00564,PROD-0428,Laptop,Accessories,4,1924.23,15,Cash,Express,Asia,France,2025-07-16 21:29:17.407155,Delivered,5,6542.38
ORD-000200,CUST-00096,PROD-0149,Headphones,Accessories,4,1715.82,25,Cash,Standard,North America,UK,2025-07-08 21:29:17.407162,Delivered,2,5147.46
ORD-000201,CUST-00900,PROD-0028,Smartphone,Furniture,6,129.44,15,Credit Card,Express,South America,India,2025-11-24 21:29:17.407169,Delivered,4,660.14
ORD-000202,CUST-00734,PROD-0488,Tablet,Computing,4,1332.38,5,Credit Card,Standard,Africa,Germany,2025-06-22 21:29:17.407177,Delivered,3,5063.04
ORD-000203,CUST-00485,PROD-0310,Monitor,Electronics,7,1571.62,20,Bank Transfer,Overnight,South America,Japan,2025-03-16 21:29:17.407184,Delivered,5,8801.07
ORD-000204,CUST-00407,PROD-0438,Chair,Furniture,7,1964.04,15,Cash,Standard,Asia,USA,2025-02-15 21:29:17.407191,In Transit,5,11686.04
ORD-000205,CUST-00231,PROD-0065,Webcam,Furniture,5,755.58,25,Credit Card,Express,South America,India,2025-09-11 21:29:17.407198,Delivered,5,2833.42
ORD-000206,CUST-00749,PROD-0356,Keyboard,Accessories,5,348.06,15,Credit Card,Express,Asia,Japan,2025-06-16 21:29:17.407205,Delivered,4,1479.26
ORD-000207,CUST-00655,PROD-0021,Monitor,Computing,8,1707.34,0,Credit Card,Overnight,Europe,USA,2025-04-23 21:29:17.407212,In Transit,3,13658.72
ORD-000208,CUST-00171,PROD-0252,Mouse,Electronics,7,641.76,15,Cash,Overnight,Europe,Germany,2025-09-01 21:29:17.407219,Delivered,5,3818.47
ORD-000209,CUST-00541,PROD-0235,Laptop,Furniture,7,1200.42,5,Cash,Overnight,North America,China,2025-04-16 21:29:17.407226,Delivered,4,7982.79
ORD-000210,CUST-00036,PROD-0227,Chair,Electronics,6,785.89,10,Bank Transfer,Standard,Africa,USA,2025-04-11 21:29:17.407233,Processing,1,4243.81
ORD-000211,CUST-00525,PROD-0013,Laptop,Electronics,7,810.63,0,Cash,Standard,Europe,USA,2025-03-05 21:29:17.407240,Delivered,4,5674.41
ORD-000212,CUST-00160,PROD-0313,Laptop,Furniture,7,1467.6,10,Cash,Express,Africa,France,2025-03-20 21:29:17.407247,Processing,3,9245.88
ORD-000213,CUST-00839,PROD-0049,Monitor,Electronics,2,729.34,5,Cash,Overnight,North America,China,2025-04-22 21:29:17.407255,Delivered,5,1385.75
ORD-000214,CUST-00699,PROD-0118,Smartphone,Accessories,2,1389.22,10,Bank Transfer,Overnight,Africa,Germany,2025-03-22 21:29:17.407262,Delivered,3,2500.6
ORD-000215,CUST-00243,PROD-0054,Smartphone,Computing,7,38.51,15,PayPal,Standard,Europe,Japan,2025-04-10 21:29:17.407269,Delivered,4,229.13
ORD-000216,CUST-00086,PROD-0138,Webcam,Computing,7,656.05,10,PayPal,Express,Europe,China,2025-06-14 21:29:17.407276,Delivered,4,4133.12
ORD-000217,CUST-00796,PROD-0053,Tablet,Computing,7,644.9,20,Credit Card,Overnight,South America,UK,2025-11-13 21:29:17.407283,Delivered,5,3611.44
ORD-000218,CUST-00578,PROD-0044,Laptop,Accessories,5,1500.18,5,PayPal,Standard,South America,India,2025-11-21 21:29:17.407290,Delivered,4,7125.86
ORD-000219,CUST-00682,PROD-0303,Desk,Accessories,1,635.97,20,PayPal,Standard,South America,Germany,2025-02-10 21:29:17.407297,Delivered,5,508.78
ORD-000220,CUST-00557,PROD-0053,Smartphone,Accessories,2,1270.32,10,Bank Transfer,Overnight,Africa,China,2025-01-14 21:29:17.407303,In Transit,4,2286.58
ORD-000221,CUST-00574,PROD-0074,Headphones,Computing,9,1380.16,20,Bank Transfer,Overnight,Europe,Germany,2025-09-24 21:29:17.407310,In Transit,1,9937.15
ORD-000222,CUST-00953,PROD-0046,Chair,Electronics,8,1320.27,0,PayPal,Express,North America,UK,2025-04-20 21:29:17.407318,Processing,3,10562.16
ORD-000223,CUST-00646,PROD-0013,Desk,Accessories,8,1210.55,10,PayPal,Overnight,Asia,Japan,2025-02-24 21:29:17.407325,Delivered,5,8715.96
ORD-000224,CUST-00796,PROD-0165,Monitor,Furniture,1,833.1,25,PayPal,Standard,Europe,Brazil,2025-09-29 21:29:17.407332,Delivered,4,624.83
ORD-000225,CUST-00028,PROD-0102,Monitor,Accessories,6,752.88,20,Credit Card,Overnight,South America,France,2025-04-06 21:29:17.407339,Delivered,5,3613.82
ORD-000226,CUST-00620,PROD-0280,Webcam,Furniture,9,1133.52,15,Bank Transfer,Overnight,South America,China,2025-07-30 21:29:17.407346,Delivered,5,8671.43
ORD-000227,CUST-00556,PROD-0258,Webcam,Computing,8,136.77,10,PayPal,Express,Africa,Japan,2025-11-01 21:29:17.407354,Processing,1,984.74
ORD-000228,CUST-00340,PROD-0470,Tablet,Furniture,3,1752.88,25,Cash,Standard,South America,UK,2025-05-23 21:29:17.407361,Delivered,5,3943.98
ORD-000229,CUST-00798,PROD-0337,Headphones,Accessories,4,1652.38,0,PayPal,Overnight,Africa,Japan,2025-10-14 21:29:17.407368,Cancelled,4,6609.52
ORD-000230,CUST-00958,PROD-0356,Chair,Accessories,3,699.31,15,Cash,Standard,North America,Germany,2025-10-21 21:29:17.407375,In Transit,4,1783.24
ORD-000231,CUST-00331,PROD-0398,Headphones,Electronics,6,1137.97,10,Credit Card,Express,South America,France,2025-10-31 21:29:17.407382,In Transit,3,6145.04
ORD-000232,CUST-00640,PROD-0138,Mouse,Computing,9,1865.13,15,Cash,Standard,Africa,USA,2025-10-22 21:29:17.407389,Delivered,5,14268.24
ORD-000233,CUST-00506,PROD-0163,Webcam,Furniture,8,550.56,10,Bank Transfer,Overnight,South America,China,2025-05-14 21:29:17.407396,In Transit,4,3964.03
ORD-000234,CUST-00348,PROD-0409,Tablet,Computing,4,1487.49,10,Credit Card,Overnight,Africa,Japan,2025-05-31 21:29:17.407403,Cancelled,2,5354.96
ORD-000235,CUST-00473,PROD-0387,Keyboard,Accessories,2,174.64,5,Credit Card,Express,Europe,USA,2025-10-23 21:29:17.407410,In Transit,2,331.82
ORD-000236,CUST-00231,PROD-0111,Laptop,Electronics,8,1051.51,20,PayPal,Express,Africa,France,2025-12-30 21:29:17.407416,Delivered,3,6729.66
ORD-000237,CUST-00190,PROD-0102,Laptop,Accessories,8,1769.1,10,Credit Card,Express,Asia,Brazil,2025-03-19 21:29:17.407423,Delivered,5,12737.52
ORD-000238,CUST-00225,PROD-0017,Keyboard,Accessories,6,1107.9,0,Credit Card,Standard,North America,USA,2025-07-17 21:29:17.407430,Delivered,4,6647.4
ORD-000239,CUST-00385,PROD-0268,Smartphone,Accessories,8,1236.34,25,Cash,Standard,Europe,Japan,2025-02-10 21:29:17.407437,Cancelled,5,7418.04
ORD-000240,CUST-00377,PROD-0182,Headphones,Furniture,9,1816.2,20,PayPal,Standard,North America,UK,2025-04-26 21:29:17.407444,Processing,5,13076.64
ORD-000241,CUST-00283,PROD-0372,Keyboard,Accessories,1,1433.57,5,Bank Transfer,Standard,Europe,China,2025-10-28 21:29:17.407451,Delivered,5,1361.89
ORD-000242,CUST-00958,PROD-0024,Tablet,Computing,9,1394.78,20,PayPal,Express,South America,Germany,2025-05-30 21:29:17.407458,In Transit,4,10042.42
ORD-000243,CUST-00633,PROD-0029,Chair,Computing,2,1176.9,20,Bank Transfer,Standard,Africa,Brazil,2025-05-26 21:29:17.407465,Processing,4,1883.04
ORD-000244,CUST-00628,PROD-0171,Keyboard,Electronics,1,1269.65,10,Cash,Standard,South America,Germany,2025-12-15 21:29:17.407472,Delivered,4,1142.69
ORD-000245,CUST-00973,PROD-0409,Tablet,Computing,8,1609.37,0,Credit Card,Standard,North America,China,2025-08-12 21:29:17.407479,Delivered,4,12874.96
ORD-000246,CUST-00745,PROD-0228,Webcam,Accessories,8,1958.67,10,Credit Card,Standard,North America,USA,2025-03-15 21:29:17.407486,Delivered,4,14102.42
ORD-000247,CUST-00259,PROD-0378,Desk,Accessories,4,1592.7,0,PayPal,Express,Europe,Germany,2025-07-13 21:29:17.407493,In Transit,2,6370.8
ORD-000248,CUST-00359,PROD-0188,Monitor,Computing,8,1418.0,0,PayPal,Express,North America,China,2025-01-22 21:29:17.407500,Delivered,5,11344.0
ORD-000249,CUST-00710,PROD-0346,Monitor,Electronics,7,279.73,15,PayPal,Overnight,Africa,China,2025-05-04 21:29:17.407508,In Transit,2,1664.39
ORD-000250,CUST-00456,PROD-0230,Mouse,Electronics,2,1635.99,10,Credit Card,Overnight,North America,Germany,2025-07-29 21:29:17.407515,Delivered,3,2944.78
ORD-000251,CUST-00411,PROD-0321,Headphones,Computing,5,1474.63,5,Credit Card,Standard,South America,UK,2025-10-25 21:29:17.407522,Delivered,5,7004.49
ORD-000252,CUST-00649,PROD-0340,Chair,Furniture,4,1543.16,25,Cash,Standard,Africa,USA,2025-04-03 21:29:17.407528,Delivered,3,4629.48
ORD-000253,CUST-00318,PROD-0119,Desk,Furniture,3,469.88,20,Bank Transfer,Express,North America,India,2025-06-18 21:29:17.407535,Delivered,3,1127.71
ORD-000254,CUST-00677,PROD-0156,Desk,Furniture,1,1807.85,15,PayPal,Overnight,Asia,UK,2025-04-30 21:29:17.407542,Delivered,3,1536.67
ORD-000255,CUST-00225,PROD-0272,Webcam,Furniture,5,203.59,5,Credit Card,Standard,Asia,UK,2025-12-08 21:29:17.407549,Delivered,2,967.05
ORD-000256,CUST-00819,PROD-0175,Keyboard,Computing,8,514.69,25,Bank Transfer,Overnight,South America,France,2025-04-03 21:29:17.407556,Delivered,4,3088.14
ORD-000257,CUST-00234,PROD-0465,Headphones,Electronics,9,1329.42,25,PayPal,Overnight,Europe,USA,2025-11-21 21:29:17.407563,Delivered,4,8973.59
ORD-000258,CUST-00684,PROD-0104,Laptop,Accessories,7,1350.69,10,PayPal,Overnight,Europe,Brazil,2025-06-16 21:29:17.407569,Delivered,4,8509.35
ORD-000259,CUST-00664,PROD-0092,Desk,Accessories,1,633.52,0,Bank Transfer,Express,North America,UK,2025-02-06 21:29:17.407576,Delivered,4,633.52
ORD-000260,CUST-00975,PROD-0186,Tablet,Computing,1,1406.02,10,Bank Transfer,Standard,Africa,Japan,2025-10-06 21:29:17.407583,Delivered,4,1265.42
ORD-000261,CUST-00827,PROD-0460,Laptop,Accessories,1,781.98,25,Bank Transfer,Standard,Europe,Germany,2025-10-21 21:29:17.407590,Delivered,5,586.48
ORD-000262,CUST-00374,PROD-0283,Mouse,Furniture,2,10.35,10,Credit Card,Express,Asia,USA,2025-06-15 21:29:17.407597,In Transit,3,18.63
ORD-000263,CUST-00672,PROD-0181,Keyboard,Electronics,1,333.59,15,Cash,Express,Europe,France,2025-04-25 21:29:17.407604,Delivered,3,283.55
ORD-000264,CUST-00608,PROD-0170,Keyboard,Computing,4,1766.41,5,PayPal,Express,Asia,UK,2025-10-20 21:29:17.407611,Delivered,5,6712.36
ORD-000265,CUST-00472,PROD-0187,Chair,Electronics,9,453.16,25,PayPal,Overnight,Europe,Japan,2025-11-12 21:29:17.407618,Cancelled,5,3058.83
ORD-000266,CUST-00233,PROD-0175,Desk,Computing,4,234.69,15,Bank Transfer,Overnight,South America,Germany,2025-07-06 21:29:17.407624,In Transit,2,797.95
ORD-000267,CUST-00692,PROD-0222,Webcam,Computing,4,1367.58,5,Credit Card,Standard,Africa,Germany,2025-10-13 21:29:17.407631,Delivered,5,5196.8
ORD-000268,CUST-00113,PROD-0233,Smartphone,Computing,7,887.01,15,Bank Transfer,Standard,North America,Brazil,2025-05-06 21:29:17.407638,Delivered,5,5277.71
ORD-000269,CUST-00830,PROD-0162,Smartphone,Computing,9,1595.22,20,Credit Card,Overnight,Asia,India,2025-08-29 21:29:17.407646,In Transit,3,11485.58
ORD-000270,CUST-00497,PROD-0421,Monitor,Electronics,7,1724.28,0,Cash,Overnight,Europe,Japan,2025-11-26 21:29:17.407654,In Transit,5,12069.96
ORD-000271,CUST-00442,PROD-0134,Tablet,Accessories,1,1693.52,0,PayPal,Express,North America,USA,2025-09-15 21:29:17.407661,Delivered,4,1693.52
ORD-000272,CUST-00564,PROD-0391,Laptop,Computing,1,632.89,0,PayPal,Overnight,Asia,Germany,2025-12-06 21:29:17.407668,Delivered,5,632.89
ORD-000273,CUST-00268,PROD-0480,Mouse,Furniture,4,1016.04,20,Credit Card,Standard,Asia,Germany,2025-12-11 21:29:17.407675,Delivered,3,3251.33
ORD-000274,CUST-00510,PROD-0224,Monitor,Computing,4,1303.78,25,Cash,Standard,South America,Germany,2025-01-21 21:29:17.407740,Delivered,3,3911.34
ORD-000275,CUST-00807,PROD-0153,Keyboard,Electronics,1,650.75,25,Cash,Express,Europe,India,2025-04-23 21:29:17.407782,Processing,5,488.06
ORD-000276,CUST-00386,PROD-0033,Laptop,Computing,6,91.79,20,PayPal,Express,North America,India,2026-01-05 21:29:17.407795,Delivered,1,440.59
ORD-000277,CUST-00387,PROD-0055,Headphones,Furniture,2,996.37,0,PayPal,Standard,Europe,China,2025-07-10 21:29:17.407802,Delivered,1,1992.74
ORD-000278,CUST-00113,PROD-0442,Desk,Electronics,5,35.51,0,Bank Transfer,Overnight,Europe,UK,2025-10-10 21:29:17.407809,Processing,5,177.55
ORD-000279,CUST-00613,PROD-0007,Mouse,Computing,8,1901.78,5,Credit Card,Overnight,Africa,UK,2025-09-03 21:29:17.407816,Delivered,3,14453.53
ORD-000280,CUST-00625,PROD-0244,Headphones,Furniture,3,1595.4,5,PayPal,Standard,Asia,Germany,2025-08-04 21:29:17.407823,Delivered,5,4546.89
ORD-000281,CUST-00952,PROD-0313,Webcam,Electronics,9,392.1,10,Cash,Overnight,Asia,France,2025-08-28 21:29:17.407830,Delivered,4,3176.01
ORD-000282,CUST-00081,PROD-0126,Desk,Computing,7,582.27,15,Cash,Overnight,Africa,India,2025-03-22 21:29:17.407837,Delivered,5,3464.51
ORD-000283,CUST-00699,PROD-0012,Laptop,Furniture,9,1965.85,5,PayPal,Standard,Africa,China,2025-10-26 21:29:17.407844,In Transit,4,16808.02
ORD-000284,CUST-00113,PROD-0016,Desk,Electronics,1,753.36,5,Cash,Standard,Europe,Germany,2025-10-15 21:29:17.407850,Delivered,4,715.69
ORD-000285,CUST-00002,PROD-0208,Monitor,Computing,5,1569.61,5,Credit Card,Express,Asia,USA,2025-05-03 21:29:17.407857,Delivered,4,7455.65
ORD-000286,CUST-00642,PROD-0043,Chair,Electronics,3,899.16,5,Cash,Standard,North America,Brazil,2025-08-19 21:29:17.407864,Delivered,5,2562.61
ORD-000287,CUST-00220,PROD-0373,Monitor,Furniture,4,1729.55,20,Cash,Express,South America,Brazil,2025-07-19 21:29:17.407871,In Transit,4,5534.56
ORD-000288,CUST-00566,PROD-0484,Webcam,Computing,4,1410.47,10,PayPal,Express,Africa,China,2025-05-02 21:29:17.407878,Delivered,3,5077.69
ORD-000289,CUST-00855,PROD-0461,Tablet,Computing,7,55.59,5,Credit Card,Overnight,North America,France,2025-06-10 21:29:17.407884,Delivered,2,369.67
ORD-000290,CUST-00997,PROD-0135,Headphones,Computing,8,595.84,25,Credit Card,Standard,North America,India,2025-04-22 21:29:17.407891,In Transit,2,3575.04
ORD-000291,CUST-00736,PROD-0228,Monitor,Furniture,5,1120.4,15,Bank Transfer,Overnight,Europe,USA,2025-03-03 21:29:17.407898,Processing,4,4761.7
ORD-000292,CUST-00225,PROD-0111,Chair,Accessories,7,1853.09,5,Credit Card,Standard,Africa,India,2025-10-27 21:29:17.407905,In Transit,5,12323.05
ORD-000293,CUST-00385,PROD-0307,Tablet,Computing,3,213.04,20,Bank Transfer,Standard,North America,India,2025-07-31 21:29:17.407912,Delivered,3,511.3
ORD-000294,CUST-00403,PROD-0457,Monitor,Furniture,3,1206.31,25,PayPal,Overnight,South America,Japan,2025-10-02 21:29:17.407919,Delivered,4,2714.2
ORD-000295,CUST-00638,PROD-0160,Keyboard,Electronics,3,611.33,0,Cash,Express,North America,Japan,2025-03-16 21:29:17.407925,Delivered,5,1833.99
ORD-000296,CUST-00130,PROD-0331,Chair,Electronics,4,1779.76,0,Credit Card,Standard,South America,UK,2025-02-10 21:29:17.407932,Processing,5,7119.04
ORD-000297,CUST-00053,PROD-0264,Headphones,Furniture,6,1532.69,10,Bank Transfer,Express,South America,China,2025-04-05 21:29:17.407939,Processing,5,8276.53
ORD-000298,CUST-00684,PROD-0225,Mouse,Accessories,5,745.71,0,Credit Card,Overnight,South America,UK,2025-02-03 21:29:17.407946,Processing,5,3728.55
ORD-000299,CUST-00730,PROD-0471,Smartphone,Furniture,8,342.54,5,PayPal,Overnight,Africa,UK,2025-06-13 21:29:17.407953,In Transit,2,2603.3
ORD-000300,CUST-00672,PROD-0217,Tablet,Electronics,5,32.88,20,Bank Transfer,Standard,South America,India,2025-10-31 21:29:17.407959,Delivered,5,131.52
ORD-000301,CUST-00710,PROD-0456,Keyboard,Electronics,5,1246.06,10,Bank Transfer,Overnight,Africa,China,2025-06-03 21:29:17.407966,In Transit,2,5607.27
ORD-000302,CUST-00416,PROD-0045,Mouse,Computing,2,818.19,25,Bank Transfer,Standard,North America,Brazil,2025-02-12 21:29:17.407973,In Transit,5,1227.29
ORD-000303,CUST-00247,PROD-0214,Laptop,Accessories,5,636.37,5,PayPal,Standard,South America,Japan,2025-03-28 21:29:17.407980,Processing,4,3022.76
ORD-000304,CUST-00836,PROD-0059,Chair,Furniture,7,1971.15,0,Bank Transfer,Standard,Asia,China,2025-02-05 21:29:17.407986,Processing,4,13798.05
ORD-000305,CUST-00439,PROD-0132,Keyboard,Electronics,2,937.62,15,Cash,Standard,North America,USA,2025-11-05 21:29:17.407993,Delivered,5,1593.95
ORD-000306,CUST-00203,PROD-0104,Desk,Electronics,6,1502.18,5,PayPal,Standard,Asia,France,2025-01-16 21:29:17.408000,Delivered,5,8562.43
ORD-000307,CUST-00184,PROD-0195,Laptop,Electronics,7,363.05,15,Cash,Overnight,Asia,UK,2025-07-08 21:29:17.408007,Delivered,5,2160.15
ORD-000308,CUST-00123,PROD-0413,Laptop,Furniture,5,36.78,25,Cash,Standard,Europe,Brazil,2025-09-30 21:29:17.408013,Delivered,4,137.93
ORD-000309,CUST-00401,PROD-0489,Tablet,Furniture,9,840.95,15,PayPal,Express,Africa,Japan,2025-11-05 21:29:17.408020,Delivered,3,6433.27
ORD-000310,CUST-00767,PROD-0157,Chair,Accessories,4,1334.67,25,Credit Card,Standard,Europe,UK,2026-01-04 21:29:17.408028,Cancelled,5,4004.01
ORD-000311,CUST-00294,PROD-0098,Keyboard,Computing,1,1018.13,10,Cash,Standard,Africa,Brazil,2025-06-14 21:29:17.408035,Processing,3,916.32
ORD-000312,CUST-00280,PROD-0226,Webcam,Computing,8,1782.03,20,PayPal,Standard,Europe,India,2026-01-09 21:29:17.408042,In Transit,5,11404.99
