device_id,sensor_type,location,floor,reading_value,unit,timestamp,battery_level,signal_strength,status
IOT-059,Humidity,Building B,6,83.37,Boolean,2025-12-15 00:29:17.572001,51,-56,Warning
IOT-034,Temperature,Building A,9,91.72,Boolean,2026-01-09 20:29:17.572006,55,-55,Active
IOT-006,Motion,Building C,8,26.29,Percent,2025-12-20 13:29:17.572010,56,-64,Error
IOT-031,Humidity,Warehouse,6,73.73,Boolean,2025-12-24 20:29:17.572015,97,-83,Active
IOT-099,Temperature,Warehouse,4,95.75,Boolean,2026-01-09 06:29:17.572019,11,-39,Active
IOT-032,Temperature,Building B,10,93.02,Boolean,2026-01-13 05:29:17.572024,79,-62,Active
IOT-042,Humidity,Building A,5,85.93,Percent,2025-12-19 11:29:17.572028,42,-59,Active
IOT-057,Humidity,Warehouse,4,19.11,Percent,2025-12-30 00:29:17.572033,78,-71,Warning
IOT-073,Humidity,Warehouse,5,36.46,Celsius,2026-01-07 03:29:17.572037,68,-34,Active
IOT-046,Humidity,Warehouse,2,27.6,Percent,2026-01-09 16:29:17.572042,53,-40,Active
IOT-091,Motion,Building B,8,93.79,Pascal,2025-12-15 14:29:17.572046,97,-81,Active
IOT-088,Motion,Building A,1,78.66,Celsius,2026-01-09 07:29:17.572051,37,-73,Active
IOT-056,Pressure,Building A,9,60.2,Pascal,2025-12-18 20:29:17.572055,57,-36,Active
IOT-050,Motion,Warehouse,1,98.25,Percent,2025-12-27 12:29:17.572060,73,-58,Active
IOT-086,Pressure,Building A,5,31.55,Boolean,2025-12-29 10:29:17.572064,67,-88,Active
IOT-030,Pressure,Building A,9,69.53,Boolean,2025-12-29 00:29:17.572069,27,-65,Active
IOT-036,Temperature,Warehouse,1,66.8,Celsius,2026-01-03 19:29:17.572073,98,-72,Active
IOT-026,Motion,Building B,1,43.94,Pascal,2025-12-29 06:29:17.572078,46,-52,Active
IOT-050,Motion,Warehouse,3,56.26,Celsius,2025-12-16 05:29:17.572082,38,-49,Active
IOT-002,Motion,Building A,8,35.01,Celsius,2025-12-30 00:29:17.572087,61,-52,Active
IOT-007,Temperature,Building A,3,72.55,Boolean,2026-01-05 17:29:17.572091,70,-34,Active
IOT-027,Pressure,Building A,2,50.55,Percent,2026-01-13 10:29:17.572096,86,-89,Active
IOT-080,Motion,Building B,6,17.0,Celsius,2026-01-02 20:29:17.572100,62,-69,Active
IOT-049,Humidity,Building A,10,95.82,Boolean,2025-12-27 16:29:17.572105,89,-65,Active
IOT-046,Temperature,Building A,5,57.62,Pascal,2025-12-25 19:29:17.572109,86,-68,Active
IOT-093,Temperature,Building A,9,74.98,Celsius,2025-12-31 02:29:17.572114,29,-41,Active
IOT-085,Temperature,Building B,3,31.74,Celsius,2025-12-27 19:29:17.572118,76,-58,Active
IOT-026,Temperature,Warehouse,4,25.81,Percent,2025-12-15 17:29:17.572123,52,-63,Active
IOT-082,Pressure,Building A,10,91.71,Percent,2025-12-19 18:29:17.572127,67,-60,Active
IOT-065,Pressure,Building A,8,65.23,Percent,2026-01-07 18:29:17.572131,23,-88,Active
IOT-002,Motion,Building B,2,56.93,Percent,2025-12-17 06:29:17.572136,21,-38,Active
IOT-078,Motion,Building C,5,59.3,Percent,2026-01-12 19:29:17.572141,42,-49,Active
IOT-079,Temperature,Building B,9,35.08,Boolean,2026-01-05 12:29:17.572146,90,-88,Active
IOT-064,Humidity,Building C,9,92.58,Celsius,2025-12-30 11:29:17.572150,91,-89,Active
IOT-064,Pressure,Building C,10,33.21,Boolean,2025-12-27 12:29:17.572155,21,-32,Active
IOT-088,Temperature,Building C,9,28.43,Boolean,2025-12-29 20:29:17.572159,54,-44,Warning
IOT-060,Pressure,Building C,1,94.05,Percent,2025-12-27 23:29:17.572164,35,-62,Warning
IOT-089,Temperature,Building C,1,36.89,Celsius,2026-01-13 06:29:17.572168,37,-45,Active
IOT-009,Humidity,Building B,1,88.31,Percent,2026-01-06 12:29:17.572173,86,-60,Active
IOT-015,Temperature,Building A,8,80.66,Percent,2025-12-22 14:29:17.572177,21,-33,Active
IOT-037,Temperature,Building B,4,47.47,Pascal,2025-12-31 14:29:17.572181,66,-76,Active
IOT-006,Temperature,Warehouse,9,36.59,Percent,2026-01-04 19:29:17.572186,13,-81,Active
IOT-043,Humidity,Building B,6,79.51,Percent,2025-12-15 19:29:17.572190,93,-48,Active
IOT-045,Motion,Building A,3,65.8,Boolean,2026-01-10 18:29:17.572195,66,-69,Active
IOT-076,Motion,Building A,8,36.59,Boolean,2025-12-19 12:29:17.572199,19,-35,Active
IOT-091,Motion,Warehouse,1,90.72,Celsius,2025-12-24 21:29:17.572204,58,-39,Active
IOT-071,Temperature,Warehouse,2,76.28,Celsius,2025-12-15 21:29:17.572208,54,-57,Error
IOT-028,Motion,Building B,8,92.29,Percent,2025-12-30 04:29:17.572213,56,-54,Error
IOT-052,Temperature,Building B,1,52.18,Percent,2026-01-04 02:29:17.572217,83,-49,Active
IOT-076,Pressure,Warehouse,5,25.9,Pascal,2025-12-18 09:29:17.572222,37,-51,Active
IOT-035,Temperature,Warehouse,3,93.55,Pascal,2026-01-04 13:29:17.572226,21,-34,Active
IOT-066,Pressure,Building B,2,66.12,Boolean,2025-12-22 10:29:17.572231,31,-82,Active
IOT-026,Temperature,Warehouse,4,66.52,Celsius,2026-01-09 23:29:17.572235,73,-77,Active
IOT-020,Humidity,Warehouse,2,64.66,Celsius,2026-01-04 16:29:17.572240,94,-71,Active
IOT-089,Humidity,Building B,5,55.15,Celsius,2026-01-08 06:29:17.572244,54,-56,Active
IOT-062,Motion,Building A,8,36.68,Boolean,2025-12-24 07:29:17.572248,24,-90,Active
IOT-085,Humidity,Warehouse,4,67.11,Celsius,2026-01-06 04:29:17.572253,89,-65,Active
IOT-001,Temperature,Building C,7,76.08,Boolean,2026-01-03 03:29:17.572257,73,-75,Active
IOT-092,Humidity,Warehouse,5,92.91,Boolean,2026-01-07 19:29:17.572262,75,-75,Active
IOT-053,Humidity,Building B,9,21.13,Celsius,2025-12-15 11:29:17.572266,59,-49,Error
IOT-077,Temperature,Building C,2,36.65,Pascal,2026-01-02 17:29:17.572271,88,-77,Active
IOT-030,Motion,Building C,2,81.02,Pascal,2025-12-18 21:29:17.572275,88,-40,Active
IOT-060,Motion,Warehouse,1,80.89,Celsius,2025-12-16 21:29:17.572282,96,-66,Error
IOT-010,Motion,Building B,4,33.02,Pascal,2025-12-17 15:29:17.572290,91,-43,Active
IOT-022,Pressure,Building B,8,30.7,Pascal,2026-01-05 17:29:17.572297,52,-70,Active
IOT-029,Motion,Warehouse,5,46.21,Boolean,2025-12-18 18:29:17.572305,42,-48,Active
IOT-069,Temperature,Building A,5,20.35,Boolean,2026-01-02 19:29:17.572313,46,-38,Active
IOT-008,Motion,Building C,4,77.08,Celsius,2025-12-30 08:29:17.572320,26,-76,Active
IOT-053,Temperature,Building B,7,71.93,Percent,2026-01-06 01:29:17.572329,35,-89,Active
IOT-011,Pressure,Building B,10,87.99,Celsius,2025-12-20 19:29:17.572340,52,-86,Active
IOT-026,Humidity,Warehouse,8,51.55,Celsius,2026-01-01 06:29:17.572348,67,-72,Warning
IOT-019,Temperature,Warehouse,9,69.12,Boolean,2025-12-23 19:29:17.572356,18,-50,Active
IOT-019,Pressure,Building A,6,96.09,Celsius,2026-01-10 00:29:17.572363,30,-80,Active
IOT-030,Pressure,Warehouse,9,96.5,Pascal,2026-01-11 17:29:17.572369,74,-63,Active
IOT-036,Humidity,Building B,1,21.04,Celsius,2026-01-06 20:29:17.572378,72,-47,Active
IOT-042,Temperature,Building C,3,15.16,Percent,2026-01-12 14:29:17.572388,82,-46,Active
IOT-056,Motion,Building B,1,96.6,Boolean,2026-01-09 00:29:17.572399,36,-89,Active
IOT-009,Pressure,Building B,5,60.5,Boolean,2026-01-04 00:29:17.572407,87,-58,Warning
IOT-007,Motion,Warehouse,8,74.53,Celsius,2025-12-17 22:29:17.572414,45,-70,Active
IOT-018,Temperature,Building A,6,92.57,Celsius,2025-12-25 15:29:17.572421,68,-48,Active
IOT-009,Temperature,Building C,10,51.82,Percent,2026-01-08 00:29:17.572428,55,-63,Active
IOT-006,Humidity,Warehouse,5,52.46,Pascal,2026-01-12 08:29:17.572434,39,-51,Active
IOT-070,Motion,Building C,1,29.19,Pascal,2025-12-29 16:29:17.572441,91,-74,Active
IOT-045,Temperature,Warehouse,1,92.0,Boolean,2026-01-06 00:29:17.572448,26,-79,Active
IOT-022,Humidity,Building C,5,70.05,Celsius,2025-12-27 17:29:17.572454,90,-50,Warning
IOT-081,Pressure,Building B,5,30.32,Boolean,2026-01-02 10:29:17.572462,61,-36,Active
IOT-079,Motion,Building B,8,62.58,Percent,2026-01-01 09:29:17.572468,56,-60,Active
IOT-073,Humidity,Warehouse,2,42.89,Pascal,2025-12-29 01:29:17.572475,97,-66,Warning
IOT-070,Humidity,Warehouse,7,27.51,Pascal,2025-12-19 04:29:17.572483,46,-36,Active
IOT-087,Pressure,Building B,5,30.46,Percent,2025-12-20 22:29:17.572490,23,-71,Active
IOT-081,Humidity,Warehouse,2,62.54,Percent,2026-01-07 23:29:17.572497,45,-35,Active
IOT-096,Humidity,Building C,5,62.97,Boolean,2025-12-20 11:29:17.572504,44,-47,Active
IOT-032,Pressure,Building C,9,82.14,Boolean,2026-01-08 22:29:17.572511,67,-68,Active
IOT-067,Humidity,Warehouse,5,36.08,Percent,2026-01-04 12:29:17.572518,59,-85,Active
IOT-016,Motion,Building C,5,92.85,Boolean,2026-01-12 15:29:17.572525,15,-32,Active
IOT-002,Temperature,Building C,2,59.08,Boolean,2026-01-12 21:29:17.572531,71,-75,Active
IOT-067,Humidity,Building B,9,32.35,Pascal,2025-12-23 22:29:17.572541,71,-88,Active
IOT-041,Humidity,Building A,2,50.13,Celsius,2025-12-15 03:29:17.572559,47,-42,Active
IOT-051,Temperature,Building C,5,93.49,Percent,2025-12-23 12:29:17.572568,94,-64,Active
IOT-014,Humidity,Warehouse,2,55.64,Celsius,2025-12-21 21:29:17.572575,18,-80,Active
IOT-078,Pressure,Building A,2,89.35,Percent,2026-01-08 12:29:17.572582,22,-88,Active
IOT-094,Motion,Building C,6,28.59,Percent,2025-12-19 08:29:17.572586,89,-68,Active
IOT-049,Pressure,Building A,10,92.69,Boolean,2026-01-06 09:29:17.572590,32,-45,Warning
IOT-049,Temperature,Building A,3,51.6,Boolean,2025-12-26 04:29:17.572595,42,-52,Active
IOT-027,Pressure,Building A,10,94.57,Percent,2025-12-15 06:29:17.572599,63,-83,Active
IOT-081,Motion,Building B,9,88.62,Percent,2026-01-04 15:29:17.572604,54,-74,Active
IOT-039,Humidity,Building A,6,71.1,Boolean,2025-12-22 05:29:17.572608,57,-81,Active
IOT-073,Pressure,Building B,10,72.19,Boolean,2025-12-25 06:29:17.572613,94,-65,Warning
IOT-036,Humidity,Warehouse,10,32.98,Celsius,2026-01-09 00:29:17.572617,77,-60,Active
IOT-010,Humidity,Warehouse,2,66.24,Pascal,2025-12-28 21:29:17.572622,70,-51,Active
IOT-093,Motion,Building A,1,61.71,Pascal,2026-01-10 04:29:17.572626,61,-70,Active
IOT-004,Motion,Building B,2,43.4,Celsius,2025-12-29 16:29:17.572630,55,-65,Active
IOT-085,Humidity,Building C,10,57.98,Percent,2025-12-28 01:29:17.572635,53,-39,Active
IOT-002,Motion,Warehouse,6,93.98,Boolean,2026-01-01 02:29:17.572639,84,-31,Warning
IOT-079,Humidity,Building C,2,15.45,Percent,2026-01-11 10:29:17.572644,58,-59,Warning
IOT-028,Humidity,Building A,7,50.46,Pascal,2025-12-21 14:29:17.572648,46,-76,Active
IOT-089,Pressure,Building B,7,43.36,Boolean,2025-12-23 09:29:17.572653,50,-64,Active
IOT-026,Humidity,Building C,1,96.7,Celsius,2025-12-30 09:29:17.572657,31,-69,Active
IOT-073,Temperature,Building B,6,97.78,Celsius,2026-01-12 19:29:17.572661,51,-53,Error
IOT-030,Motion,Warehouse,5,64.78,Pascal,2025-12-22 10:29:17.572666,67,-64,Warning
IOT-009,Temperature,Warehouse,8,61.75,Percent,2025-12-29 18:29:17.572670,61,-72,Active
IOT-001,Temperature,Building B,8,91.77,Percent,2026-01-13 08:29:17.572674,62,-83,Active
IOT-056,Pressure,Warehouse,9,15.56,Percent,2026-01-02 11:29:17.572679,58,-49,Active
IOT-056,Temperature,Warehouse,2,62.79,Pascal,2025-12-28 21:29:17.572683,22,-64,Warning
IOT-076,Motion,Warehouse,1,17.09,Pascal,2026-01-03 14:29:17.572688,71,-54,Active
IOT-061,Humidity,Building C,10,97.29,Pascal,2025-12-31 16:29:17.572696,45,-57,Active
IOT-045,Motion,Warehouse,6,42.21,Percent,2026-01-12 17:29:17.572703,61,-62,Active
IOT-013,Pressure,Building B,2,59.27,Celsius,2026-01-06 22:29:17.572711,50,-32,Active
IOT-014,Pressure,Warehouse,5,50.49,Percent,2026-01-03 15:29:17.572719,46,-56,Active
IOT-010,Humidity,Building B,1,90.96,Pascal,2026-01-02 23:29:17.572729,28,-33,Active
IOT-017,Temperature,Building B,1,99.98,Boolean,2026-01-10 10:29:17.572738,67,-50,Active
IOT-017,Humidity,Building C,5,20.81,Pascal,2025-12-16 10:29:17.572745,33,-67,Active
IOT-031,Temperature,Building B,6,77.22,Boolean,2026-01-03 11:29:17.572777,72,-43,Error
IOT-046,Temperature,Building C,7,46.28,Pascal,2025-12-31 04:29:17.572792,64,-89,Active
IOT-049,Temperature,Building B,4,26.82,Pascal,2025-12-20 16:29:17.572800,13,-51,Active
IOT-090,Temperature,Building B,4,49.46,Boolean,2025-12-20 09:29:17.572808,34,-44,Active
IOT-099,Temperature,Building C,5,99.84,Pascal,2025-12-15 06:29:17.572816,70,-75,Active
IOT-075,Humidity,Building C,6,45.39,Celsius,2025-12-30 07:29:17.572824,40,-42,Active
IOT-080,Pressure,Building B,8,38.58,Boolean,2025-12-18 22:29:17.572831,30,-90,Active
IOT-093,Pressure,Building B,9,86.92,Pascal,2025-12-20 04:29:17.572839,14,-33,Active
IOT-018,Pressure,Building A,7,88.77,Boolean,2025-12-18 01:29:17.572847,77,-56,Active
IOT-075,Humidity,Building B,10,43.8,Boolean,2025-12-25 13:29:17.572855,14,-86,Active
IOT-011,Motion,Building C,3,40.39,Boolean,2025-12-31 08:29:17.572863,25,-80,Warning
IOT-073,Humidity,Building B,6,70.02,Celsius,2025-12-18 13:29:17.572871,21,-66,Active
IOT-089,Pressure,Building A,9,32.44,Pascal,2026-01-11 01:29:17.572879,74,-39,Active
IOT-055,Motion,Building B,6,56.11,Celsius,2025-12-27 15:29:17.572887,75,-83,Active
IOT-096,Temperature,Warehouse,10,27.01,Boolean,2025-12-16 08:29:17.572894,81,-76,Active
IOT-098,Pressure,Building A,8,40.9,Boolean,2026-01-08 11:29:17.572902,52,-52,Active
IOT-003,Pressure,Building C,8,40.29,Percent,2026-01-02 12:29:17.572910,34,-88,Active
IOT-078,Temperature,Warehouse,4,74.07,Percent,2025-12-26 15:29:17.572918,55,-63,Active
IOT-089,Motion,Building C,7,38.99,Percent,2026-01-13 03:29:17.572926,10,-63,Active
IOT-016,Temperature,Building B,7,91.37,Boolean,2026-01-06 00:29:17.572933,87,-78,Active
IOT-009,Temperature,Building A,7,98.56,Celsius,2026-01-02 16:29:17.572941,41,-34,Active
IOT-068,Humidity,Building C,8,21.89,Boolean,2025-12-30 19:29:17.572950,70,-85,Active
IOT-045,Temperature,Building B,2,48.8,Boolean,2025-12-17 12:29:17.572958,38,-87,Active
IOT-002,Pressure,Building C,2,40.66,Celsius,2025-12-26 09:29:17.572966,57,-39,Active
IOT-089,Pressure,Warehouse,6,44.92,Pascal,2025-12-20 18:29:17.572973,92,-54,Active
IOT-022,Pressure,Building B,6,37.56,Percent,2025-12-18 18:29:17.572981,32,-57,Active
IOT-069,Motion,Building A,5,47.53,Boolean,2025-12-30 02:29:17.572988,78,-86,Error
IOT-049,Pressure,Building B,2,27.02,Boolean,2026-01-03 12:29:17.572995,96,-51,Active
IOT-021,Temperature,Building C,8,38.78,Pascal,2025-12-23 20:29:17.573002,62,-61,Active
IOT-074,Humidity,Building B,3,78.56,Percent,2025-12-21 18:29:17.573010,80,-50,Active
IOT-087,Pressure,Building C,1,44.24,Pascal,2026-01-07 00:29:17.573017,87,-43,Active
IOT-091,Motion,Building A,1,32.67,Percent,2026-01-01 13:29:17.573025,96,-80,Active
IOT-094,Temperature,Building C,7,24.22,Boolean,2026-01-08 11:29:17.573032,35,-60,Warning
IOT-055,Temperature,Warehouse,7,44.58,Percent,2025-12-24 15:29:17.573039,80,-80,Active
IOT-004,Motion,Building C,6,69.69,Boolean,2025-12-23 00:29:17.573047,30,-55,Active
IOT-058,Humidity,Building A,6,36.53,Celsius,2026-01-02 10:29:17.573054,97,-39,Warning
IOT-070,Motion,Warehouse,5,50.91,Celsius,2025-12-20 07:29:17.573060,90,-79,Active
IOT-059,Humidity,Building A,6,95.95,Celsius,2026-01-12 18:29:17.573067,69,-67,Active
IOT-026,Motion,Building B,2,61.95,Pascal,2026-01-10 18:29:17.573074,64,-72,Warning
IOT-074,Temperature,Building A,5,60.21,Pascal,2026-01-01 18:29:17.573081,82,-56,Active
IOT-069,Pressure,Warehouse,2,49.85,Boolean,2025-12-29 01:29:17.573088,88,-90,Active
IOT-039,Pressure,Building C,3,62.33,Pascal,2025-12-20 19:29:17.573094,77,-85,Active
IOT-001,Humidity,Building B,5,98.69,Pascal,2025-12-28 08:29:17.573102,97,-89,Active
IOT-057,Temperature,Building A,1,36.57,Pascal,2026-01-07 21:29:17.573109,21,-33,Active
IOT-098,Pressure,Building C,3,95.06,Celsius,2026-01-13 14:29:17.573116,17,-71,Active
IOT-048,Motion,Building A,10,27.67,Pascal,2026-01-02 17:29:17.573124,26,-34,Active
IOT-072,Temperature,Building C,6,24.44,Percent,2025-12-25 22:29:17.573131,52,-49,Warning
IOT-021,Temperature,Building A,2,70.65,Pascal,2026-01-12 05:29:17.573138,18,-79,Active
IOT-031,Pressure,Building B,3,36.35,Percent,2025-12-26 19:29:17.573146,26,-81,Active
IOT-058,Motion,Building B,9,52.77,Celsius,2025-12-31 01:29:17.573153,25,-43,Active
IOT-047,Motion,Building B,8,77.02,Boolean,2026-01-02 13:29:17.573160,60,-52,Active
IOT-023,Pressure,Building C,3,60.46,Pascal,2025-12-27 21:29:17.573167,44,-83,Active
IOT-075,Motion,Building B,7,16.17,Boolean,2026-01-10 19:29:17.573173,61,-57,Active
IOT-080,Pressure,Building B,4,41.0,Boolean,2025-12-21 01:29:17.573180,86,-88,Active
IOT-091,Humidity,Building B,7,20.5,Boolean,2026-01-03 22:29:17.573187,21,-42,Active
IOT-007,Humidity,Building C,5,93.72,Boolean,2026-01-12 12:29:17.573193,76,-72,Active
IOT-049,Temperature,Building B,2,82.55,Pascal,2025-12-23 21:29:17.573200,78,-71,Active
IOT-088,Pressure,Warehouse,6,98.63,Percent,2026-01-12 17:29:17.573207,22,-41,Active
IOT-096,Motion,Building B,1,90.23,Boolean,2026-01-12 06:29:17.573213,22,-45,Active
IOT-099,Motion,Building A,6,55.4,Celsius,2025-12-21 21:29:17.573220,37,-52,Active
IOT-031,Pressure,Building C,1,90.02,Celsius,2025-12-26 04:29:17.573227,56,-32,Active
IOT-047,Temperature,Building B,3,72.16,Percent,2026-01-08 19:29:17.573233,53,-32,Active
IOT-093,Pressure,Building B,10,59.59,Boolean,2025-12-26 15:29:17.573240,72,-88,Active
IOT-068,Motion,Building B,7,46.5,Celsius,2026-01-01 03:29:17.573247,78,-85,Active
IOT-035,Pressure,Building A,2,72.88,Pascal,2026-01-05 06:29:17.573254,29,-44,Active
IOT-075,Motion,Building A,9,65.16,Celsius,2025-12-16 23:29:17.573261,45,-57,Active
IOT-034,Motion,Building A,3,67.21,Boolean,2025-12-25 10:29:17.573267,54,-73,Active
IOT-058,Pressure,Building B,3,48.99,Boolean,2025-12-25 15:29:17.573274,91,-69,Active
IOT-015,Humidity,Building C,7,77.84,Boolean,2025-12-31 20:29:17.573281,66,-39,Active
IOT-078,Motion,Building C,1,21.91,Boolean,2025-12-20 05:29:17.573288,96,-60,Active
IOT-085,Motion,Building A,5,76.72,Celsius,2025-12-25 07:29:17.573294,11,-80,Warning
IOT-071,Temperature,Building B,10,77.11,Pascal,2025-12-29 18:29:17.573301,51,-89,Active
IOT-081,Motion,Building C,3,58.86,Boolean,2026-01-01 23:29:17.573308,59,-31,Active
IOT-042,Pressure,Building B,1,37.38,Boolean,2026-01-06 19:29:17.573314,40,-67,Active
IOT-018,Humidity,Warehouse,7,59.14,Percent,2026-01-12 10:29:17.573323,91,-84,Active
IOT-078,Motion,Building A,10,25.46,Celsius,2025-12-30 10:29:17.573332,57,-36,Active
IOT-038,Humidity,Building A,7,39.24,Pascal,2026-01-03 05:29:17.573340,96,-84,Active
IOT-064,Temperature,Warehouse,9,50.81,Pascal,2025-12-26 06:29:17.573347,89,-39,Active
IOT-029,Pressure,Building B,7,72.22,Pascal,2025-12-30 13:29:17.573359,35,-67,Active
IOT-010,Motion,Building C,4,30.91,Percent,2026-01-02 15:29:17.573369,34,-40,Active
IOT-017,Humidity,Building C,3,28.44,Celsius,2026-01-04 00:29:17.573378,44,-59,Warning
IOT-032,Motion,Warehouse,6,66.66,Boolean,2025-12-19 03:29:17.573385,95,-39,Active
IOT-061,Humidity,Building A,6,72.76,Celsius,2025-12-25 09:29:17.573392,82,-44,Active
IOT-084,Temperature,Building B,2,22.11,Percent,2025-12-16 20:29:17.573398,43,-70,Active
IOT-081,Humidity,Warehouse,7,17.82,Boolean,2026-01-12 09:29:17.573405,54,-74,Active
IOT-046,Motion,Warehouse,1,27.51,Percent,2026-01-05 04:29:17.573412,32,-59,Active
IOT-071,Pressure,Building A,9,91.59,Pascal,2025-12-16 06:29:17.573418,83,-47,Active
IOT-056,Humidity,Building C,2,72.17,Percent,2025-12-28 16:29:17.573425,25,-66,Active
IOT-061,Humidity,Building B,3,93.29,Boolean,2025-12-24 17:29:17.573432,13,-47,Warning
IOT-044,Pressure,Building B,6,71.5,Boolean,2026-01-11 16:29:17.573439,63,-40,Active
IOT-094,Motion,Building A,7,97.05,Percent,2026-01-12 22:29:17.573445,77,-44,Active
IOT-038,Humidity,Building B,1,52.31,Celsius,2026-01-03 01:29:17.573452,62,-58,Active
IOT-050,Temperature,Building B,3,65.92,Celsius,2026-01-09 05:29:17.573458,23,-74,Error
IOT-074,Motion,Building B,6,66.1,Celsius,2026-01-03 20:29:17.573466,89,-58,Active
IOT-032,Humidity,Building B,4,15.27,Pascal,2025-12-25 21:29:17.573474,92,-67,Active
IOT-090,Temperature,Building A,5,17.33,Pascal,2025-12-17 00:29:17.573480,12,-37,Active
IOT-053,Temperature,Building B,3,27.35,Pascal,2026-01-04 06:29:17.573487,51,-36,Active
IOT-048,Pressure,Building C,8,58.45,Pascal,2025-12-15 02:29:17.573494,76,-53,Active
IOT-081,Motion,Building A,1,51.59,Celsius,2025-12-22 18:29:17.573502,59,-42,Active
IOT-001,Temperature,Building B,10,60.88,Celsius,2025-12-20 21:29:17.573509,29,-55,Warning
IOT-090,Humidity,Warehouse,7,83.04,Percent,2026-01-12 14:29:17.573516,64,-37,Active
IOT-030,Motion,Building A,2,84.89,Pascal,2025-12-28 06:29:17.573523,75,-75,Warning
IOT-009,Pressure,Building C,8,98.05,Percent,2026-01-03 21:29:17.573530,93,-66,Active
IOT-033,Temperature,Building B,3,62.39,Pascal,2025-12-23 18:29:17.573537,62,-85,Active
IOT-026,Temperature,Building B,4,44.51,Boolean,2026-01-12 05:29:17.573550,35,-64,Active
IOT-042,Temperature,Warehouse,2,41.18,Pascal,2025-12-25 20:29:17.573557,28,-53,Active
IOT-074,Humidity,Warehouse,5,43.96,Pascal,2026-01-13 13:29:17.573564,72,-80,Active
IOT-042,Motion,Building A,9,42.53,Celsius,2025-12-20 01:29:17.573571,42,-62,Active
IOT-096,Humidity,Building A,4,48.4,Boolean,2026-01-07 03:29:17.573578,37,-61,Active
IOT-039,Temperature,Building A,7,21.36,Pascal,2025-12-24 21:29:17.573585,57,-40,Error
IOT-061,Pressure,Warehouse,8,68.84,Boolean,2025-12-18 08:29:17.573592,62,-55,Warning
IOT-047,Humidity,Building A,10,63.28,Percent,2025-12-21 09:29:17.573599,65,-64,Active
IOT-042,Pressure,Building A,1,54.27,Percent,2025-12-15 17:29:17.573606,58,-84,Active
IOT-048,Humidity,Building B,6,21.89,Celsius,2025-12-27 19:29:17.573613,87,-89,Active
IOT-052,Pressure,Building A,5,22.92,Pascal,2025-12-17 11:29:17.573620,72,-82,Active
IOT-033,Pressure,Building A,10,61.33,Celsius,2025-12-21 17:29:17.573627,23,-40,Active
IOT-027,Temperature,Warehouse,10,18.11,Percent,2025-12-29 07:29:17.573634,38,-67,Active
IOT-043,Temperature,Building A,1,76.61,Pascal,2025-12-30 12:29:17.573641,62,-63,Active
IOT-029,Motion,Building C,9,99.47,Boolean,2026-01-13 12:29:17.573648,35,-44,Error
IOT-019,Temperature,Warehouse,10,65.78,Celsius,2025-12-27 21:29:17.573655,42,-45,Active
IOT-082,Motion,Building B,7,76.49,Pascal,2026-01-06 02:29:17.573662,78,-72,Warning
