transaction_id,account_id,transaction_type,amount,currency,merchant_category,transaction_date,is_international,fraud_score,status
TXN-00000234,ACC-52809,Deposit,37400.14,JPY,Retail,2025-11-04 21:29:17.733728,False,0.749,Completed
TXN-00000235,ACC-79979,Deposit,16915.44,USD,Entertainment,2025-11-11 21:29:17.733732,False,0.284,Completed
TXN-00000236,ACC-38648,Withdrawal,40460.17,USD,Retail,2025-07-19 21:29:17.733736,False,0.08,Completed
TXN-00000237,ACC-53157,Payment,7461.6,EUR,Travel,2025-12-19 21:29:17.733740,False,0.437,Completed
TXN-00000238,ACC-88310,Deposit,49321.12,USD,Healthcare,2025-11-26 21:29:17.733744,False,0.047,Completed
TXN-00000239,ACC-74874,Withdrawal,32167.2,USD,Healthcare,2025-09-29 21:29:17.733748,False,0.05,Completed
TXN-00000240,ACC-86067,Withdrawal,14699.63,EUR,Online,2025-08-03 21:29:17.733769,False,0.832,Completed
TXN-00000241,ACC-58912,Withdrawal,3521.47,GBP,Retail,2025-11-05 21:29:17.733780,True,0.541,Completed
TXN-00000242,ACC-53804,Deposit,27863.73,EUR,Utilities,2025-12-06 21:29:17.733784,False,0.097,Completed
TXN-00000243,ACC-61404,Withdrawal,29424.9,USD,Retail,2025-12-04 21:29:17.733788,False,0.945,Completed
TXN-00000244,ACC-41588,Withdrawal,22111.39,EUR,Entertainment,2026-01-10 21:29:17.733792,False,0.615,Completed
TXN-00000245,ACC-81013,Payment,46905.81,JPY,Restaurant,2025-12-31 21:29:17.733796,False,0.825,Completed
TXN-00000246,ACC-68221,Payment,16119.26,JPY,Online,2025-09-19 21:29:17.733800,False,0.652,Completed
TXN-00000247,ACC-11154,Deposit,28981.43,EUR,Restaurant,2025-07-24 21:29:17.733804,False,0.848,Failed
TXN-00000248,ACC-36734,Payment,3428.28,GBP,Entertainment,2025-12-20 21:29:17.733812,True,0.263,Completed
TXN-00000249,ACC-93300,Withdrawal,22870.99,USD,Utilities,2025-11-22 21:29:17.733816,False,0.309,Completed
TXN-00000250,ACC-14431,Withdrawal,39256.44,USD,Retail,2025-09-21 21:29:17.733820,False,0.438,Completed
TXN-00000251,ACC-51304,Payment,37374.34,JPY,Retail,2025-12-14 21:29:17.733824,False,0.574,Completed
TXN-00000252,ACC-62817,Withdrawal,23898.23,EUR,Online,2025-09-24 21:29:17.733827,False,0.166,Completed
TXN-00000253,ACC-84762,Payment,42851.99,EUR,Healthcare,2025-09-30 21:29:17.733831,False,0.644,Completed
TXN-00000254,ACC-27026,Withdrawal,47493.82,USD,Travel,2025-09-03 21:29:17.733835,False,0.954,Completed
TXN-00000255,ACC-37556,Deposit,21710.8,USD,Retail,2025-07-29 21:29:17.733839,False,0.872,Pending
TXN-00000256,ACC-60359,Transfer,17524.54,USD,Entertainment,2025-11-12 21:29:17.733843,False,0.272,Completed
TXN-00000257,ACC-68910,Transfer,31679.88,EUR,Travel,2025-12-17 21:29:17.733847,False,0.479,Completed
TXN-00000258,ACC-84071,Transfer,49901.01,GBP,Retail,2025-11-30 21:29:17.733851,False,0.55,Completed
TXN-00000259,ACC-45324,Payment,2003.01,GBP,Healthcare,2025-11-27 21:29:17.733855,False,0.632,Completed
TXN-00000260,ACC-54846,Withdrawal,18330.39,USD,Entertainment,2025-10-17 21:29:17.733859,False,0.693,Completed
TXN-00000261,ACC-67787,Withdrawal,24533.99,EUR,Restaurant,2025-12-14 21:29:17.733863,False,0.747,Completed
TXN-00000262,ACC-44648,Deposit,49010.86,USD,Healthcare,2025-11-11 21:29:17.733867,False,0.814,Completed
TXN-00000263,ACC-75687,Transfer,41290.2,USD,Healthcare,2025-08-30 21:29:17.733871,False,0.095,Completed
TXN-00000264,ACC-44615,Deposit,14866.77,GBP,Retail,2025-10-12 21:29:17.733875,False,0.855,Completed
TXN-00000265,ACC-71214,Deposit,39145.26,USD,Utilities,2025-10-14 21:29:17.733879,True,0.269,Failed
TXN-00000266,ACC-70444,Transfer,10425.37,GBP,Restaurant,2025-07-28 21:29:17.733883,False,0.326,Completed
TXN-00000267,ACC-37729,Payment,29511.63,USD,Entertainment,2025-12-10 21:29:17.733887,False,0.245,Completed
TXN-00000268,ACC-32346,Withdrawal,2008.44,EUR,Entertainment,2025-11-01 21:29:17.733891,False,0.481,Completed
TXN-00000269,ACC-24427,Payment,21224.7,USD,Healthcare,2025-10-06 21:29:17.733895,True,0.262,Completed
TXN-00000270,ACC-22779,Transfer,38327.5,USD,Online,2025-10-08 21:29:17.733901,False,0.657,Completed
TXN-00000271,ACC-89937,Transfer,14343.2,EUR,Online,2025-08-13 21:29:17.733905,False,0.343,Completed
TXN-00000272,ACC-98708,Deposit,36439.34,USD,Utilities,2025-10-24 21:29:17.733909,False,0.707,Completed
TXN-00000273,ACC-38964,Payment,16376.86,JPY,Retail,2025-11-02 21:29:17.733913,False,0.811,Completed
TXN-00000274,ACC-14949,Withdrawal,3612.99,GBP,Restaurant,2025-09-13 21:29:17.733920,False,0.494,Completed
TXN-00000275,ACC-73679,Transfer,45065.88,USD,Entertainment,2026-01-12 21:29:17.733926,False,0.677,Completed
TXN-00000276,ACC-43812,Payment,21020.21,USD,Restaurant,2025-07-22 21:29:17.733933,False,0.916,Completed
TXN-00000277,ACC-52993,Payment,36980.03,EUR,Travel,2025-09-13 21:29:17.733939,False,0.869,Completed
TXN-00000278,ACC-62054,Withdrawal,29706.55,USD,Entertainment,2025-07-22 21:29:17.733946,False,0.376,Completed
TXN-00000279,ACC-31738,Deposit,33707.37,USD,Entertainment,2025-11-06 21:29:17.733953,False,0.809,Completed
TXN-00000280,ACC-58098,Withdrawal,26914.55,EUR,Entertainment,2025-10-14 21:29:17.733960,True,0.517,Completed
TXN-00000281,ACC-55033,Withdrawal,27410.02,USD,Online,2025-10-03 21:29:17.733970,False,0.279,Failed
TXN-00000282,ACC-47094,Transfer,43367.24,USD,Travel,2025-12-21 21:29:17.733977,False,0.384,Completed
TXN-00000283,ACC-21030,Deposit,28319.9,EUR,Entertainment,2025-11-25 21:29:17.733984,False,0.577,Pending
TXN-00000284,ACC-66133,Payment,40447.44,USD,Healthcare,2025-10-05 21:29:17.733993,False,0.619,Completed
TXN-00000285,ACC-79452,Deposit,22355.02,JPY,Online,2025-11-30 21:29:17.734000,False,0.894,Completed
TXN-00000286,ACC-88126,Withdrawal,48647.58,USD,Restaurant,2025-08-15 21:29:17.734006,True,0.072,Completed
TXN-00000287,ACC-82811,Payment,3116.46,USD,Retail,2025-12-08 21:29:17.734013,False,0.347,Completed
TXN-00000288,ACC-70016,Payment,18949.27,EUR,Entertainment,2025-08-13 21:29:17.734023,True,0.235,Completed
TXN-00000289,ACC-66174,Withdrawal,8933.27,USD,Healthcare,2025-08-19 21:29:17.734031,False,0.102,Completed
TXN-00000290,ACC-29000,Withdrawal,14860.86,USD,Healthcare,2025-08-26 21:29:17.734041,False,0.169,Completed
TXN-00000291,ACC-69821,Transfer,6097.14,EUR,Entertainment,2025-08-18 21:29:17.734051,False,0.334,Completed
TXN-00000292,ACC-72337,Transfer,24960.72,EUR,Travel,2025-09-27 21:29:17.734058,False,0.613,Completed
TXN-00000293,ACC-17658,Transfer,676.67,USD,Retail,2025-11-07 21:29:17.734065,False,0.732,Completed
TXN-00000294,ACC-98989,Transfer,29230.9,USD,Utilities,2026-01-06 21:29:17.734071,False,0.497,Completed
TXN-00000295,ACC-36246,Transfer,46947.75,USD,Restaurant,2025-09-23 21:29:17.734078,False,0.09,Completed
TXN-00000296,ACC-77877,Deposit,8107.1,USD,Utilities,2025-10-06 21:29:17.734084,False,0.772,Completed
TXN-00000297,ACC-31329,Payment,32899.83,USD,Healthcare,2025-08-06 21:29:17.734094,True,0.516,Failed
TXN-00000298,ACC-38959,Payment,12972.71,EUR,Retail,2025-10-28 21:29:17.734101,True,0.773,Completed
TXN-00000299,ACC-82226,Transfer,7282.18,EUR,Healthcare,2025-10-31 21:29:17.734108,True,0.253,Completed
TXN-00000300,ACC-50722,Deposit,41884.27,USD,Entertainment,2025-10-31 21:29:17.734115,False,0.272,Failed
TXN-00000301,ACC-76955,Withdrawal,23646.15,USD,Retail,2026-01-11 21:29:17.734124,True,0.209,Completed
TXN-00000302,ACC-45314,Deposit,3345.8,USD,Online,2025-10-24 21:29:17.734132,False,0.2,Pending
TXN-00000303,ACC-94555,Payment,27109.78,JPY,Retail,2025-08-29 21:29:17.734142,False,0.49,Completed
TXN-00000304,ACC-14684,Transfer,48937.29,USD,Healthcare,2026-01-02 21:29:17.734153,False,0.539,Completed
TXN-00000305,ACC-41951,Withdrawal,40230.13,USD,Retail,2025-09-16 21:29:17.734160,False,0.159,Completed
TXN-00000306,ACC-96483,Transfer,27818.95,GBP,Entertainment,2025-11-23 21:29:17.734167,False,0.995,Completed
TXN-00000307,ACC-33490,Transfer,47543.26,USD,Online,2025-12-11 21:29:17.734174,False,0.482,Completed
TXN-00000308,ACC-28410,Withdrawal,40112.46,USD,Utilities,2025-08-18 21:29:17.734181,False,0.353,Completed
TXN-00000309,ACC-58498,Transfer,22383.87,JPY,Healthcare,2025-08-23 21:29:17.734187,True,0.85,Completed
TXN-00000310,ACC-76696,Payment,23515.89,USD,Restaurant,2025-12-17 21:29:17.734192,False,0.814,Pending
TXN-00000311,ACC-18191,Transfer,46357.81,USD,Online,2025-11-13 21:29:17.734196,False,0.234,Completed
TXN-00000312,ACC-26583,Transfer,2271.04,USD,Healthcare,2025-12-16 21:29:17.734200,False,0.843,Completed
TXN-00000313,ACC-96336,Deposit,16425.42,JPY,Online,2025-08-02 21:29:17.734204,False,0.283,Completed
TXN-00000314,ACC-95809,Deposit,21947.61,EUR,Travel,2025-11-16 21:29:17.734208,True,0.068,Completed
TXN-00000315,ACC-99814,Payment,10091.71,EUR,Online,2025-12-18 21:29:17.734212,True,0.034,Completed
TXN-00000316,ACC-77319,Deposit,8886.36,USD,Online,2025-10-22 21:29:17.734216,True,0.521,Completed
TXN-00000317,ACC-79006,Transfer,25079.94,EUR,Healthcare,2025-12-23 21:29:17.734220,False,0.34,Completed
TXN-00000318,ACC-69583,Deposit,29313.49,EUR,Utilities,2025-09-06 21:29:17.734223,False,0.764,Failed
TXN-00000319,ACC-49121,Transfer,22965.3,USD,Entertainment,2025-08-21 21:29:17.734227,False,0.536,Pending
TXN-00000320,ACC-77808,Transfer,20352.13,EUR,Restaurant,2025-09-08 21:29:17.734231,False,0.779,Completed
TXN-00000321,ACC-41163,Payment,35291.66,EUR,Travel,2025-09-09 21:29:17.734235,False,0.687,Completed
TXN-00000322,ACC-36670,Transfer,37054.16,USD,Healthcare,2026-01-08 21:29:17.734239,False,0.986,Completed
TXN-00000323,ACC-54049,Deposit,8709.12,EUR,Restaurant,2025-12-22 21:29:17.734243,True,0.482,Completed
TXN-00000324,ACC-94532,Payment,3253.37,USD,Entertainment,2025-10-08 21:29:17.734247,False,0.339,Completed
TXN-00000325,ACC-86652,Transfer,3255.52,USD,Healthcare,2025-12-31 21:29:17.734251,False,0.182,Failed
TXN-00000326,ACC-61959,Transfer,36745.48,EUR,Utilities,2025-12-24 21:29:17.734255,False,0.658,Completed
TXN-00000327,ACC-51388,Payment,795.94,USD,Entertainment,2025-08-14 21:29:17.734259,False,0.539,Completed
TXN-00000328,ACC-15228,Payment,48772.7,USD,Entertainment,2025-09-08 21:29:17.734263,False,0.708,Completed
TXN-00000329,ACC-49839,Withdrawal,35304.38,USD,Retail,2025-12-05 21:29:17.734267,False,0.783,Completed
TXN-00000330,ACC-80735,Transfer,29853.59,USD,Online,2025-10-23 21:29:17.734271,True,0.652,Completed
TXN-00000331,ACC-25006,Payment,1606.89,EUR,Retail,2025-10-29 21:29:17.734274,False,0.818,Pending
TXN-00000332,ACC-18122,Transfer,1603.57,EUR,Online,2025-12-23 21:29:17.734278,False,0.212,Completed
TXN-00000333,ACC-31308,Transfer,22831.96,EUR,Online,2025-08-11 21:29:17.734282,False,0.901,Pending
TXN-00000334,ACC-90410,Deposit,19179.6,USD,Travel,2026-01-05 21:29:17.734286,False,0.239,Completed
TXN-00000335,ACC-64867,Deposit,14479.18,EUR,Restaurant,2025-12-28 21:29:17.734290,False,0.332,Completed
TXN-00000336,ACC-87170,Transfer,6472.37,USD,Retail,2025-08-05 21:29:17.734294,False,0.126,Completed
TXN-00000337,ACC-97669,Transfer,13633.93,USD,Utilities,2026-01-09 21:29:17.734298,False,0.177,Completed
TXN-00000338,ACC-36828,Payment,31746.58,USD,Restaurant,2025-09-01 21:29:17.734302,False,0.705,Completed
TXN-00000339,ACC-67894,Deposit,19924.97,USD,Retail,2025-12-14 21:29:17.734306,False,0.147,Completed
TXN-00000340,ACC-42068,Withdrawal,15613.35,USD,Restaurant,2025-10-01 21:29:17.734310,False,0.988,Completed
TXN-00000341,ACC-10293,Payment,46237.95,USD,Retail,2025-09-18 21:29:17.734314,False,0.943,Completed
TXN-00000342,ACC-43888,Payment,16607.58,EUR,Travel,2025-11-04 21:29:17.734317,False,0.068,Completed
TXN-00000343,ACC-76195,Deposit,45537.28,USD,Travel,2025-11-25 21:29:17.734321,True,0.789,Completed
TXN-00000344,ACC-10664,Deposit,4056.72,JPY,Healthcare,2025-08-05 21:29:17.734325,False,0.378,Completed
TXN-00000345,ACC-44834,Withdrawal,41320.37,EUR,Online,2025-10-03 21:29:17.734329,True,0.807,Completed
TXN-00000346,ACC-24677,Payment,25586.42,JPY,Travel,2025-09-11 21:29:17.734333,True,0.066,Completed
TXN-00000347,ACC-99379,Withdrawal,25479.62,USD,Online,2026-01-10 21:29:17.734337,False,0.624,Completed
TXN-00000348,ACC-18701,Payment,29832.28,USD,Online,2025-11-29 21:29:17.734341,False,0.717,Completed
TXN-00000349,ACC-60966,Deposit,33174.93,EUR,Travel,2025-12-21 21:29:17.734345,True,0.847,Failed
TXN-00000350,ACC-44030,Payment,40913.53,EUR,Travel,2025-11-17 21:29:17.734349,False,0.889,Completed
TXN-00000351,ACC-66062,Deposit,2695.19,USD,Healthcare,2025-08-08 21:29:17.734353,False,0.011,Completed
TXN-00000352,ACC-26204,Withdrawal,15656.29,EUR,Entertainment,2026-01-02 21:29:17.734357,False,0.747,Completed
TXN-00000353,ACC-98602,Payment,23168.33,USD,Travel,2025-10-18 21:29:17.734361,False,0.146,Completed
TXN-00000354,ACC-79187,Transfer,48231.47,USD,Utilities,2025-07-18 21:29:17.734366,False,0.535,Pending
TXN-00000355,ACC-82987,Payment,3068.36,EUR,Entertainment,2025-11-16 21:29:17.734370,False,0.371,Completed
TXN-00000356,ACC-89370,Deposit,19753.27,GBP,Online,2025-11-02 21:29:17.734374,True,0.224,Completed
TXN-00000357,ACC-54062,Withdrawal,39130.1,EUR,Entertainment,2026-01-09 21:29:17.734378,False,0.303,Completed
TXN-00000358,ACC-87570,Deposit,46523.11,USD,Entertainment,2025-10-09 21:29:17.734382,False,0.261,Completed
TXN-00000359,ACC-96870,Deposit,40294.1,USD,Utilities,2025-08-06 21:29:17.734386,False,0.227,Completed
TXN-00000360,ACC-50212,Payment,48855.46,USD,Utilities,2025-11-20 21:29:17.734390,False,0.651,Completed
TXN-00000361,ACC-91476,Deposit,26366.03,EUR,Entertainment,2025-07-25 21:29:17.734394,False,0.346,Failed
TXN-00000362,ACC-67333,Transfer,36414.46,GBP,Healthcare,2025-10-21 21:29:17.734398,False,0.894,Completed
TXN-00000363,ACC-91037,Transfer,44062.97,USD,Travel,2025-09-01 21:29:17.734401,False,0.54,Completed
TXN-00000364,ACC-88915,Transfer,20722.37,USD,Healthcare,2025-09-10 21:29:17.734406,False,0.518,Completed
TXN-00000365,ACC-26466,Transfer,4063.85,USD,Restaurant,2025-12-09 21:29:17.734409,False,0.924,Completed
TXN-00000366,ACC-48443,Transfer,2775.01,EUR,Healthcare,2025-12-31 21:29:17.734413,False,0.878,Pending
TXN-00000367,ACC-35373,Deposit,46119.02,USD,Restaurant,2025-09-04 21:29:17.734417,False,0.029,Completed
TXN-00000368,ACC-73158,Payment,111.37,USD,Utilities,2025-08-15 21:29:17.734421,False,0.609,Completed
TXN-00000369,ACC-13046,Transfer,15863.61,EUR,Healthcare,2025-12-09 21:29:17.734425,False,0.607,Completed
TXN-00000370,ACC-72089,Payment,42531.02,JPY,Entertainment,2025-11-14 21:29:17.734429,True,0.924,Completed
TXN-00000371,ACC-83278,Withdrawal,19879.59,GBP,Travel,2025-08-31 21:29:17.734433,False,0.713,Completed
TXN-00000372,ACC-67880,Transfer,9852.02,EUR,Restaurant,2025-10-08 21:29:17.734437,False,0.448,Completed
TXN-00000373,ACC-81776,Payment,6539.69,USD,Travel,2025-12-12 21:29:17.734441,False,0.054,Completed
TXN-00000374,ACC-95668,Payment,1744.71,USD,Online,2025-11-13 21:29:17.734445,False,0.086,Pending
TXN-00000375,ACC-47548,Transfer,32372.01,USD,Utilities,2025-08-16 21:29:17.734449,False,0.466,Pending
TXN-00000376,ACC-98845,Payment,16284.11,EUR,Utilities,2025-08-23 21:29:17.734453,False,0.984,Completed
TXN-00000377,ACC-56758,Deposit,608.75,USD,Restaurant,2025-12-27 21:29:17.734457,False,0.991,Completed
TXN-00000378,ACC-57555,Payment,4156.72,USD,Travel,2025-10-06 21:29:17.734461,False,0.477,Completed
TXN-00000379,ACC-17575,Deposit,42599.61,GBP,Restaurant,2025-07-29 21:29:17.734464,True,0.884,Completed
TXN-00000380,ACC-57570,Transfer,6177.21,USD,Retail,2025-12-25 21:29:17.734468,True,0.213,Completed
TXN-00000381,ACC-10554,Transfer,24892.45,JPY,Online,2025-10-25 21:29:17.734472,False,0.313,Completed
TXN-00000382,ACC-13726,Withdrawal,17352.8,JPY,Retail,2026-01-07 21:29:17.734476,False,0.382,Completed
TXN-00000383,ACC-95319,Deposit,10139.43,JPY,Retail,2025-09-07 21:29:17.734480,False,0.699,Completed
TXN-00000384,ACC-27790,Transfer,6252.48,EUR,Restaurant,2025-09-25 21:29:17.734484,False,0.824,Completed
TXN-00000385,ACC-57578,Deposit,31950.06,USD,Utilities,2025-12-04 21:29:17.734488,False,0.392,Completed
TXN-00000386,ACC-53195,Transfer,43774.45,GBP,Utilities,2025-09-12 21:29:17.734492,False,0.466,Completed
TXN-00000387,ACC-80363,Withdrawal,30071.83,GBP,Restaurant,2025-07-29 21:29:17.734496,False,0.074,Completed
TXN-00000388,ACC-14721,Payment,18806.29,USD,Retail,2025-10-09 21:29:17.734500,False,0.278,Completed
TXN-00000389,ACC-37102,Withdrawal,15333.54,USD,Entertainment,2025-09-09 21:29:17.734504,False,0.805,Pending
TXN-00000390,ACC-16665,Deposit,18146.83,EUR,Retail,2025-10-03 21:29:17.734508,False,0.042,Completed
TXN-00000391,ACC-44288,Withdrawal,18323.85,EUR,Utilities,2025-11-07 21:29:17.734512,False,0.755,Pending
TXN-00000392,ACC-16089,Transfer,25534.48,USD,Online,2025-12-10 21:29:17.734516,True,0.507,Pending
TXN-00000393,ACC-27841,Payment,18396.1,USD,Restaurant,2026-01-09 21:29:17.734520,False,0.271,Pending
TXN-00000394,ACC-43985,Deposit,29324.0,EUR,Restaurant,2025-08-23 21:29:17.734524,False,0.468,Completed
TXN-00000395,ACC-23534,Withdrawal,5232.06,USD,Healthcare,2025-07-27 21:29:17.734528,False,0.451,Completed
TXN-00000396,ACC-94327,Payment,13758.52,USD,Utilities,2025-08-11 21:29:17.734531,False,0.976,Completed
TXN-00000397,ACC-77785,Withdrawal,36084.91,USD,Online,2026-01-12 21:29:17.734535,False,0.703,Pending
TXN-00000398,ACC-39206,Transfer,37905.66,JPY,Entertainment,2025-09-20 21:29:17.734539,False,0.413,Completed
TXN-00000399,ACC-65967,Transfer,33806.6,EUR,Entertainment,2025-08-25 21:29:17.734543,False,0.934,Completed
TXN-00000400,ACC-86057,Withdrawal,17055.39,EUR,Online,2025-09-13 21:29:17.734547,False,0.919,Failed
TXN-00000401,ACC-66121,Payment,22316.61,EUR,Entertainment,2025-08-11 21:29:17.734551,False,0.511,Pending
TXN-00000402,ACC-95147,Payment,9115.43,USD,Healthcare,2025-11-11 21:29:17.734561,False,0.939,Completed
TXN-00000403,ACC-66851,Deposit,48307.36,USD,Healthcare,2025-07-31 21:29:17.734566,False,0.615,Completed
TXN-00000404,ACC-77254,Transfer,43507.19,JPY,Retail,2025-07-25 21:29:17.734570,False,0.728,Completed
TXN-00000405,ACC-95636,Deposit,47086.05,EUR,Entertainment,2025-11-22 21:29:17.734573,False,0.466,Completed
TXN-00000406,ACC-54898,Deposit,28479.78,GBP,Entertainment,2025-10-25 21:29:17.734577,False,0.624,Completed
TXN-00000407,ACC-34969,Withdrawal,23291.04,JPY,Restaurant,2025-10-25 21:29:17.734581,True,0.393,Completed
TXN-00000408,ACC-80920,Transfer,43444.34,USD,Entertainment,2025-08-25 21:29:17.734585,True,0.156,Completed
TXN-00000409,ACC-45712,Transfer,20420.95,EUR,Online,2025-07-31 21:29:17.734589,False,0.356,Completed
TXN-00000410,ACC-83467,Payment,13416.26,USD,Retail,2025-09-12 21:29:17.734593,False,0.393,Completed
TXN-00000411,ACC-68639,Deposit,25127.24,GBP,Healthcare,2025-12-19 21:29:17.734597,False,0.775,Completed
TXN-00000412,ACC-88529,Payment,8489.33,USD,Travel,2025-12-15 21:29:17.734601,False,0.402,Completed
TXN-00000413,ACC-32758,Withdrawal,38458.14,EUR,Utilities,2025-07-26 21:29:17.734605,False,0.473,Completed
TXN-00000414,ACC-85464,Withdrawal,22077.9,EUR,Online,2025-11-20 21:29:17.734609,False,0.76,Pending
TXN-00000415,ACC-67865,Payment,32749.04,EUR,Online,2025-12-09 21:29:17.734613,False,0.536,Pending
TXN-00000416,ACC-54698,Payment,29206.66,USD,Utilities,2026-01-01 21:29:17.734616,False,0.344,Completed
TXN-00000417,ACC-42566,Transfer,29252.49,EUR,Utilities,2025-07-28 21:29:17.734620,False,0.007,Completed
TXN-00000418,ACC-18483,Withdrawal,46552.54,USD,Retail,2025-10-29 21:29:17.734624,True,0.746,Completed
TXN-00000419,ACC-70342,Deposit,2801.08,GBP,Retail,2025-10-05 21:29:17.734628,False,0.921,Completed
TXN-00000420,ACC-60206,Deposit,30688.09,JPY,Healthcare,2025-09-25 21:29:17.734632,False,0.005,Pending
TXN-00000421,ACC-52793,Withdrawal,13130.85,GBP,Healthcare,2025-08-05 21:29:17.734636,True,0.667,Completed
TXN-00000422,ACC-16283,Transfer,6244.72,USD,Online,2025-11-22 21:29:17.734640,False,0.513,Completed
TXN-00000423,ACC-50110,Withdrawal,2744.38,USD,Restaurant,2025-09-06 21:29:17.734644,False,0.83,Failed
TXN-00000424,ACC-14475,Payment,41505.38,USD,Retail,2025-12-19 21:29:17.734648,True,0.167,Completed
TXN-00000425,ACC-24620,Withdrawal,19946.2,USD,Travel,2025-08-11 21:29:17.734652,False,0.353,Completed
TXN-00000426,ACC-63810,Deposit,34947.76,GBP,Restaurant,2025-11-30 21:29:17.734656,False,0.094,Completed
TXN-00000427,ACC-64927,Transfer,46610.19,USD,Utilities,2025-11-10 21:29:17.734659,False,0.271,Completed
TXN-00000428,ACC-16161,Transfer,42738.01,USD,Utilities,2025-09-17 21:29:17.734663,False,0.48,Pending
TXN-00000429,ACC-48903,Deposit,12116.76,EUR,Travel,2026-01-11 21:29:17.734667,False,0.918,Pending
TXN-00000430,ACC-90180,Deposit,31769.78,JPY,Utilities,2025-07-21 21:29:17.734671,True,0.208,Completed
TXN-00000431,ACC-59588,Withdrawal,14910.24,EUR,Restaurant,2025-11-08 21:29:17.734675,False,0.69,Failed
TXN-00000432,ACC-63471,Deposit,2460.77,EUR,Online,2025-07-29 21:29:17.734679,False,0.707,Completed
TXN-00000433,ACC-56806,Withdrawal,45399.17,EUR,Entertainment,2025-12-30 21:29:17.734683,False,0.12,Completed
TXN-00000434,ACC-38567,Payment,35244.73,USD,Healthcare,2025-08-04 21:29:17.734687,False,0.975,Completed
TXN-00000435,ACC-24906,Payment,41754.82,USD,Healthcare,2025-10-09 21:29:17.734691,False,0.171,Completed
TXN-00000436,ACC-95824,Deposit,13656.56,EUR,Travel,2025-10-24 21:29:17.734695,False,0.056,Pending
TXN-00000437,ACC-54052,Transfer,13957.13,USD,Restaurant,2025-11-12 21:29:17.734699,False,0.968,Completed
TXN-00000438,ACC-62049,Deposit,10230.42,EUR,Restaurant,2025-08-24 21:29:17.734703,False,0.376,Completed
